#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	36441	34986	96.01	41	0.11	12	0.03	54	0.15	1348	3.70
Ecoli	36441	36436	99.98	0	0.00	0	0.00	3	0.01	2	0.01
PhiX	36441	36441	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	36441	36430	99.97	0	0.00	0	0.00	0	0.00	11	0.03
Vectors	36441	36390	99.86	0	0.00	0	0.00	4	0.01	47	0.13
Bacteria_24k	36441	33845	92.88	144	0.40	683	1.87	80	0.22	1689	4.63
Protists_1k	36441	34123	93.64	104	0.29	140	0.38	224	0.61	1850	5.08
Viruses	36441	35301	96.87	2	0.01	2	0.01	52	0.14	1084	2.97
Fungi_RefSeq_release	36441	34962	95.94	12	0.03	6	0.02	78	0.21	1383	3.80
Coral	36441	35270	96.78	3	0.01	3	0.01	43	0.12	1122	3.08
Bird	36441	35127	96.40	8	0.02	4	0.01	65	0.18	1237	3.39
Plant	36441	35291	96.85	3	0.01	1	0.00	37	0.10	1109	3.04

%Hit_no_genomes: 90.99
