#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	63872	62639	98.07	54	0.08	23	0.04	96	0.15	1060	1.66
Ecoli	63872	63869	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	63872	63872	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	63872	63868	99.99	0	0.00	0	0.00	0	0.00	4	0.01
Vectors	63872	63799	99.89	0	0.00	0	0.00	2	0.00	71	0.11
Bacteria_24k	63872	62431	97.74	165	0.26	329	0.52	96	0.15	851	1.33
Protists_1k	63872	61909	96.92	145	0.23	253	0.40	118	0.18	1447	2.27
Viruses	63872	63207	98.96	1	0.00	0	0.00	76	0.12	588	0.92
Fungi_RefSeq_release	63872	62642	98.07	29	0.05	14	0.02	113	0.18	1074	1.68
Coral	63872	63201	98.95	4	0.01	1	0.00	65	0.10	601	0.94
Bird	63872	62973	98.60	21	0.03	9	0.01	146	0.23	723	1.13
Plant	63872	63206	98.96	3	0.00	0	0.00	74	0.12	589	0.92

%Hit_no_genomes: 95.84
