#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2253190	2203427	97.79	1171	0.05	237	0.01	2644	0.12	45711	2.03
Ecoli	2253190	2253162	100.00	0	0.00	0	0.00	5	0.00	23	0.00
PhiX	2253190	2253190	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2253190	2253063	100.00	0	0.00	0	0.00	22	0.00	105	0.00
Vectors	2253190	2251384	99.92	7	0.00	3	0.00	72	0.00	1724	0.08
Bacteria_24k	2253190	2180248	96.76	9256	0.41	15221	0.68	2524	0.11	45941	2.04
Protists_1k	2253190	2175556	96.55	5529	0.25	7058	0.31	6669	0.30	58378	2.59
Viruses	2253190	2218179	98.45	59	0.00	12	0.00	2157	0.10	32783	1.45
Fungi_RefSeq_release	2253190	2201118	97.68	828	0.04	231	0.01	3088	0.14	47925	2.13
Coral	2253190	2214068	98.26	125	0.01	30	0.00	2164	0.10	36803	1.63
Bird	2253190	2210554	98.11	423	0.02	70	0.00	2871	0.13	39272	1.74
Plant	2253190	2217345	98.41	122	0.01	24	0.00	2267	0.10	33432	1.48

%Hit_no_genomes: 95.28
