#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	34521	32991	95.56	75	0.22	16	0.05	49	0.14	1390	4.03
Ecoli	34521	34521	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	34521	34521	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	34521	34514	99.98	0	0.00	0	0.00	1	0.00	6	0.02
Vectors	34521	34476	99.87	0	0.00	0	0.00	3	0.01	42	0.12
Bacteria_24k	34521	32780	94.95	99	0.29	264	0.76	57	0.17	1321	3.83
Protists_1k	34521	32628	94.52	92	0.27	98	0.28	100	0.29	1603	4.64
Viruses	34521	33386	96.71	2	0.01	0	0.00	55	0.16	1078	3.12
Fungi_RefSeq_release	34521	33044	95.72	11	0.03	6	0.02	78	0.23	1382	4.00
Coral	34521	33306	96.48	3	0.01	0	0.00	38	0.11	1174	3.40
Bird	34521	33207	96.19	9	0.03	3	0.01	48	0.14	1254	3.63
Plant	34521	33347	96.60	1	0.00	2	0.01	48	0.14	1123	3.25

%Hit_no_genomes: 93.03
