#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	436384	428598	98.21	282	0.06	83	0.02	633	0.15	6788	1.56
Ecoli	436384	436381	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	436384	436384	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	436384	436377	100.00	0	0.00	0	0.00	1	0.00	6	0.00
Vectors	436384	435863	99.88	1	0.00	0	0.00	33	0.01	487	0.11
Bacteria_24k	436384	431013	98.78	101	0.02	194	0.04	368	0.08	4708	1.08
Protists_1k	436384	425082	97.42	889	0.20	1619	0.37	325	0.07	8469	1.94
Viruses	436384	432051	99.01	7	0.00	6	0.00	540	0.12	3780	0.87
Fungi_RefSeq_release	436384	428542	98.21	189	0.04	94	0.02	661	0.15	6898	1.58
Coral	436384	431506	98.89	26	0.01	13	0.00	412	0.09	4427	1.01
Bird	436384	430163	98.57	162	0.04	42	0.01	745	0.17	5272	1.21
Plant	436384	431713	98.93	25	0.01	6	0.00	522	0.12	4118	0.94

%Hit_no_genomes: 97.04
