#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8923	8563	95.97	19	0.21	8	0.09	12	0.13	321	3.60
Ecoli	8923	8923	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	8923	8923	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8923	8920	99.97	0	0.00	0	0.00	0	0.00	3	0.03
Vectors	8923	8912	99.88	0	0.00	0	0.00	1	0.01	10	0.11
Bacteria_24k	8923	8260	92.57	73	0.82	180	2.02	17	0.19	393	4.40
Protists_1k	8923	8347	93.54	31	0.35	36	0.40	80	0.90	429	4.81
Viruses	8923	8675	97.23	0	0.00	1	0.01	12	0.13	235	2.63
Fungi_RefSeq_release	8923	8575	96.10	6	0.07	4	0.04	16	0.18	322	3.61
Coral	8923	8663	97.09	0	0.00	0	0.00	10	0.11	250	2.80
Bird	8923	8626	96.67	1	0.01	0	0.00	24	0.27	272	3.05
Plant	8923	8660	97.06	1	0.01	1	0.01	17	0.19	244	2.73

%Hit_no_genomes: 90.17
