#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	493034	483690	98.10	389	0.08	92	0.02	793	0.16	8070	1.64
Ecoli	493034	493032	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	493034	493034	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	493034	492862	99.97	0	0.00	0	0.00	3	0.00	169	0.03
Vectors	493034	491947	99.78	0	0.00	0	0.00	37	0.01	1050	0.21
Bacteria_24k	493034	486125	98.60	293	0.06	537	0.11	497	0.10	5582	1.13
Protists_1k	493034	479107	97.18	981	0.20	2074	0.42	468	0.09	10404	2.11
Viruses	493034	487892	98.96	11	0.00	5	0.00	576	0.12	4550	0.92
Fungi_RefSeq_release	493034	483598	98.09	172	0.03	93	0.02	862	0.17	8309	1.69
Coral	493034	487350	98.86	19	0.00	16	0.00	500	0.10	5149	1.04
Bird	493034	485854	98.53	128	0.03	39	0.01	822	0.17	6191	1.26
Plant	493034	487228	98.83	38	0.01	18	0.00	648	0.13	5102	1.03

%Hit_no_genomes: 96.72
