#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	353339	346316	98.01	457	0.13	128	0.04	496	0.14	5942	1.68
Ecoli	353339	353338	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	353339	353339	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	353339	353044	99.92	0	0.00	0	0.00	37	0.01	258	0.07
Vectors	353339	352385	99.74	3	0.00	1	0.00	51	0.01	899	0.25
Bacteria_24k	353339	348051	98.50	254	0.07	443	0.13	461	0.13	4130	1.17
Protists_1k	353339	342966	97.07	759	0.21	1529	0.43	377	0.11	7708	2.18
Viruses	353339	349403	98.89	6	0.00	8	0.00	438	0.12	3484	0.99
Fungi_RefSeq_release	353339	346367	98.03	116	0.03	83	0.02	585	0.17	6188	1.75
Coral	353339	349316	98.86	18	0.01	8	0.00	330	0.09	3667	1.04
Bird	353339	348237	98.56	113	0.03	30	0.01	529	0.15	4430	1.25
Plant	353339	349056	98.79	25	0.01	10	0.00	465	0.13	3783	1.07

%Hit_no_genomes: 96.50
