#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	19001	16920	89.06	147	0.77	29	0.15	35	0.18	1870	9.84
Ecoli	19001	18999	99.99	0	0.00	0	0.00	0	0.00	2	0.01
PhiX	19001	19001	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	19001	18998	99.98	0	0.00	0	0.00	0	0.00	3	0.02
Vectors	19001	18980	99.89	0	0.00	0	0.00	0	0.00	21	0.11
Bacteria_24k	19001	16576	87.23	140	0.74	353	1.86	44	0.23	1888	9.94
Protists_1k	19001	16707	87.94	52	0.27	65	0.34	126	0.66	2051	10.79
Viruses	19001	17376	91.44	0	0.00	0	0.00	39	0.21	1586	8.35
Fungi_RefSeq_release	19001	17101	90.00	25	0.13	5	0.03	34	0.18	1836	9.66
Coral	19001	17291	90.99	1	0.01	1	0.01	33	0.17	1675	8.82
Bird	19001	17195	90.49	4	0.02	0	0.00	45	0.24	1757	9.25
Plant	19001	17331	91.20	1	0.01	0	0.00	47	0.25	1622	8.54

%Hit_no_genomes: 84.07
