#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	529278	520821	98.40	316	0.06	102	0.02	743	0.14	7296	1.38
Ecoli	529278	529276	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	529278	529278	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	529278	529270	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	529278	528860	99.92	1	0.00	0	0.00	44	0.01	373	0.07
Bacteria_24k	529278	521999	98.62	299	0.06	1022	0.19	585	0.11	5373	1.02
Protists_1k	529278	514999	97.30	1042	0.20	2525	0.48	763	0.14	9949	1.88
Viruses	529278	525116	99.21	6	0.00	3	0.00	720	0.14	3433	0.65
Fungi_RefSeq_release	529278	520302	98.30	218	0.04	142	0.03	985	0.19	7631	1.44
Coral	529278	524504	99.10	37	0.01	16	0.00	535	0.10	4186	0.79
Bird	529278	523058	98.82	160	0.03	33	0.01	1072	0.20	4955	0.94
Plant	529278	524801	99.15	35	0.01	4	0.00	684	0.13	3754	0.71

%Hit_no_genomes: 96.77
