#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3216342	3136623	97.53	1878	0.06	482	0.01	4301	0.13	73058	2.27
Ecoli	3216342	3216313	100.00	0	0.00	0	0.00	7	0.00	22	0.00
PhiX	3216342	3216342	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3216342	3216189	100.00	0	0.00	0	0.00	24	0.00	129	0.00
Vectors	3216342	3212956	99.90	7	0.00	2	0.00	103	0.00	3274	0.10
Bacteria_24k	3216342	3131838	97.37	6718	0.21	11645	0.36	3391	0.11	62750	1.95
Protists_1k	3216342	3103918	96.51	6902	0.21	11015	0.34	5403	0.17	89104	2.77
Viruses	3216342	3162087	98.32	81	0.00	19	0.00	3915	0.12	50240	1.56
Fungi_RefSeq_release	3216342	3133810	97.44	1120	0.03	386	0.01	4906	0.15	76120	2.37
Coral	3216342	3155352	98.11	170	0.01	67	0.00	3354	0.10	57399	1.78
Bird	3216342	3149107	97.91	594	0.02	98	0.00	4751	0.15	61792	1.92
Plant	3216342	3160592	98.27	188	0.01	32	0.00	3941	0.12	51589	1.60

%Hit_no_genomes: 95.73
