#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	523879	515656	98.43	630	0.12	178	0.03	785	0.15	6630	1.27
Ecoli	523879	523858	100.00	0	0.00	0	0.00	4	0.00	17	0.00
PhiX	523879	523879	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	523879	523850	99.99	0	0.00	0	0.00	0	0.00	29	0.01
Vectors	523879	523536	99.93	1	0.00	0	0.00	34	0.01	308	0.06
Bacteria_24k	523879	507953	96.95	2820	0.54	5035	0.96	865	0.17	7206	1.38
Protists_1k	523879	507622	96.89	1451	0.28	2211	0.42	1973	0.38	10622	2.03
Viruses	523879	520075	99.28	12	0.00	7	0.00	652	0.12	3133	0.60
Fungi_RefSeq_release	523879	515816	98.47	235	0.04	123	0.02	932	0.18	6773	1.29
Coral	523879	519767	99.21	30	0.01	13	0.00	473	0.09	3596	0.69
Bird	523879	518153	98.90	169	0.03	49	0.01	1130	0.22	4378	0.84
Plant	523879	519864	99.23	29	0.01	3	0.00	642	0.12	3341	0.64

%Hit_no_genomes: 95.04
