#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	218709	213942	97.82	734	0.34	159	0.07	409	0.19	3465	1.58
Ecoli	218709	218689	99.99	0	0.00	0	0.00	3	0.00	17	0.01
PhiX	218709	218709	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	218709	218702	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	218709	218579	99.94	0	0.00	0	0.00	19	0.01	111	0.05
Bacteria_24k	218709	202791	92.73	3553	1.62	5694	2.60	637	0.29	6034	2.76
Protists_1k	218709	207830	95.03	1057	0.48	834	0.38	2296	1.05	6692	3.06
Viruses	218709	216804	99.13	7	0.00	2	0.00	283	0.13	1613	0.74
Fungi_RefSeq_release	218709	214084	97.89	172	0.08	336	0.15	545	0.25	3572	1.63
Coral	218709	216497	98.99	18	0.01	6	0.00	290	0.13	1898	0.87
Bird	218709	215726	98.63	40	0.02	3	0.00	472	0.22	2468	1.13
Plant	218709	216493	98.98	21	0.01	4	0.00	383	0.18	1808	0.83

%Hit_no_genomes: 90.05
