#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	957160	936500	97.83	569	0.06	150	0.02	1590	0.17	18351	1.92
Ecoli	957160	957159	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	957160	957160	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	957160	957132	100.00	0	0.00	0	0.00	5	0.00	23	0.00
Vectors	957160	955089	99.78	1	0.00	0	0.00	86	0.01	1984	0.21
Bacteria_24k	957160	943597	98.58	454	0.05	665	0.07	1024	0.11	11420	1.19
Protists_1k	957160	926003	96.75	1957	0.20	5164	0.54	730	0.08	23306	2.43
Viruses	957160	945957	98.84	33	0.00	14	0.00	1348	0.14	9808	1.02
Fungi_RefSeq_release	957160	936490	97.84	383	0.04	242	0.03	1819	0.19	18226	1.90
Coral	957160	945462	98.79	47	0.00	22	0.00	1098	0.11	10531	1.10
Bird	957160	941759	98.39	300	0.03	89	0.01	2003	0.21	13009	1.36
Plant	957160	945075	98.74	64	0.01	12	0.00	1379	0.14	10630	1.11

%Hit_no_genomes: 96.36
