#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	694940	682236	98.17	385	0.06	99	0.01	1045	0.15	11175	1.61
Ecoli	694940	694933	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	694940	694940	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	694940	694929	100.00	0	0.00	0	0.00	0	0.00	11	0.00
Vectors	694940	693746	99.83	1	0.00	0	0.00	50	0.01	1143	0.16
Bacteria_24k	694940	686163	98.73	388	0.06	685	0.10	641	0.09	7063	1.02
Protists_1k	694940	675684	97.23	1284	0.18	2980	0.43	545	0.08	14447	2.08
Viruses	694940	688219	99.04	17	0.00	10	0.00	794	0.11	5900	0.85
Fungi_RefSeq_release	694940	682034	98.14	280	0.04	176	0.03	1169	0.17	11281	1.62
Coral	694940	687828	98.98	28	0.00	11	0.00	706	0.10	6367	0.92
Bird	694940	685293	98.62	236	0.03	79	0.01	1238	0.18	8094	1.16
Plant	694940	687518	98.93	26	0.00	9	0.00	813	0.12	6574	0.95

%Hit_no_genomes: 96.81
