#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3362026	3297616	98.09	1776	0.05	378	0.01	4199	0.12	58057	1.73
Ecoli	3362026	3361965	100.00	0	0.00	0	0.00	6	0.00	55	0.00
PhiX	3362026	3362026	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3362026	3361925	100.00	0	0.00	0	0.00	16	0.00	85	0.00
Vectors	3362026	3359542	99.93	2	0.00	2	0.00	137	0.00	2343	0.07
Bacteria_24k	3362026	3267334	97.19	14095	0.42	19311	0.57	3350	0.10	57936	1.72
Protists_1k	3362026	3259809	96.95	9299	0.28	10262	0.31	8151	0.24	74505	2.22
Viruses	3362026	3317423	98.68	97	0.00	20	0.00	2705	0.08	41781	1.24
Fungi_RefSeq_release	3362026	3295406	98.02	1332	0.04	282	0.01	4740	0.14	60266	1.79
Coral	3362026	3311445	98.50	214	0.01	52	0.00	3127	0.09	47188	1.40
Bird	3362026	3306523	98.36	708	0.02	112	0.00	3794	0.11	50889	1.51
Plant	3362026	3316011	98.63	277	0.01	40	0.00	3123	0.09	42575	1.27

%Hit_no_genomes: 95.75
