#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	444277	437098	98.39	257	0.06	96	0.02	684	0.15	6142	1.38
Ecoli	444277	444274	100.00	0	0.00	0	0.00	2	0.00	1	0.00
PhiX	444277	444277	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	444277	444259	100.00	0	0.00	0	0.00	1	0.00	17	0.00
Vectors	444277	443963	99.93	0	0.00	0	0.00	35	0.01	279	0.06
Bacteria_24k	444277	438875	98.79	312	0.07	466	0.10	516	0.12	4108	0.92
Protists_1k	444277	432913	97.44	904	0.20	1856	0.42	436	0.10	8168	1.84
Viruses	444277	440843	99.24	10	0.00	10	0.00	552	0.12	2862	0.64
Fungi_RefSeq_release	444277	436686	98.29	195	0.04	96	0.02	791	0.18	6509	1.47
Coral	444277	440214	99.09	18	0.00	4	0.00	453	0.10	3588	0.81
Bird	444277	438838	98.77	131	0.03	26	0.01	828	0.19	4454	1.00
Plant	444277	440366	99.12	34	0.01	4	0.00	581	0.13	3292	0.74

%Hit_no_genomes: 97.00
