#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1109144	1087560	98.04	616	0.06	174	0.02	1740	0.16	19054	1.72
Ecoli	1109144	1109143	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1109144	1109144	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1109144	1109138	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	1109144	1107020	99.81	0	0.00	0	0.00	95	0.01	2029	0.18
Bacteria_24k	1109144	1095240	98.75	259	0.02	514	0.05	1113	0.10	12018	1.08
Protists_1k	1109144	1076265	97.04	2045	0.18	5279	0.48	828	0.07	24727	2.23
Viruses	1109144	1098045	99.00	19	0.00	24	0.00	1539	0.14	9517	0.86
Fungi_RefSeq_release	1109144	1086938	98.00	447	0.04	295	0.03	2046	0.18	19418	1.75
Coral	1109144	1097263	98.93	46	0.00	32	0.00	1176	0.11	10627	0.96
Bird	1109144	1092876	98.53	392	0.04	139	0.01	2194	0.20	13543	1.22
Plant	1109144	1096857	98.89	57	0.01	17	0.00	1543	0.14	10670	0.96

%Hit_no_genomes: 96.69
