#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	783870	770888	98.34	470	0.06	139	0.02	1239	0.16	11134	1.42
Ecoli	783870	783865	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	783870	783870	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	783870	783819	99.99	0	0.00	0	0.00	3	0.00	48	0.01
Vectors	783870	783388	99.94	1	0.00	3	0.00	47	0.01	431	0.05
Bacteria_24k	783870	769019	98.10	1843	0.24	3121	0.40	944	0.12	8943	1.14
Protists_1k	783870	762078	97.22	1878	0.24	2810	0.36	1660	0.21	15444	1.97
Viruses	783870	777186	99.15	24	0.00	3	0.00	959	0.12	5698	0.73
Fungi_RefSeq_release	783870	770071	98.24	348	0.04	141	0.02	1476	0.19	11834	1.51
Coral	783870	776187	99.02	57	0.01	11	0.00	839	0.11	6776	0.86
Bird	783870	773787	98.72	194	0.02	31	0.00	1579	0.20	8279	1.06
Plant	783870	776473	99.05	48	0.01	9	0.00	1089	0.14	6251	0.80

%Hit_no_genomes: 96.35
