#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1434658	1407853	98.12	970	0.07	234	0.02	1964	0.14	23637	1.65
Ecoli	1434658	1434641	100.00	0	0.00	0	0.00	6	0.00	11	0.00
PhiX	1434658	1434658	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1434658	1434584	99.99	0	0.00	0	0.00	1	0.00	73	0.01
Vectors	1434658	1432127	99.82	2	0.00	3	0.00	92	0.01	2434	0.17
Bacteria_24k	1434658	1406653	98.06	2486	0.17	4801	0.33	1497	0.10	19221	1.34
Protists_1k	1434658	1392538	97.07	3219	0.22	5306	0.37	2551	0.18	31044	2.16
Viruses	1434658	1419270	98.93	35	0.00	18	0.00	1518	0.11	13817	0.96
Fungi_RefSeq_release	1434658	1406425	98.03	702	0.05	238	0.02	2351	0.16	24942	1.74
Coral	1434658	1416971	98.77	108	0.01	38	0.00	1498	0.10	16043	1.12
Bird	1434658	1412886	98.48	284	0.02	89	0.01	2037	0.14	19362	1.35
Plant	1434658	1418229	98.85	86	0.01	15	0.00	1460	0.10	14868	1.04

%Hit_no_genomes: 96.31
