#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	448491	442497	98.66	280	0.06	69	0.02	429	0.10	5216	1.16
Ecoli	448491	448453	99.99	0	0.00	0	0.00	3	0.00	35	0.01
PhiX	448491	448491	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	448491	448471	100.00	0	0.00	0	0.00	0	0.00	20	0.00
Vectors	448491	447894	99.86	0	0.00	0	0.00	23	0.01	574	0.13
Bacteria_24k	448491	403436	89.97	8093	1.80	19115	4.26	1009	0.22	16838	3.75
Protists_1k	448491	424659	94.69	1945	0.43	1342	0.30	8080	1.80	12465	2.78
Viruses	448491	444752	99.17	15	0.00	3	0.00	327	0.07	3394	0.76
Fungi_RefSeq_release	448491	441976	98.54	258	0.06	70	0.02	665	0.15	5522	1.23
Coral	448491	444348	99.07	25	0.01	6	0.00	322	0.07	3790	0.85
Bird	448491	443734	98.94	58	0.01	25	0.01	467	0.10	4207	0.94
Plant	448491	444674	99.15	19	0.00	2	0.00	364	0.08	3432	0.77

%Hit_no_genomes: 88.39
