# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	103	488
+	79	495
+	97	522
+	59	278
+	57	258
+	108	436
+	86	580
+	125	287
+	145	193
+	95	503
+	65	376
+	84	499
+	46	165
+	58	240
+	133	250
+	50	171
+	176	64
+	118	342
+	89	480
+	73	510
+	81	522
+	63	317
+	167	94
+	139	213
+	129	292
+	68	411
+	94	528
+	132	263
+	140	224
+	110	430
+	115	391
+	122	343
+	164	97
+	170	79
+	87	560
+	127	304
+	61	308
+	56	236
+	78	529
+	44	127
+	90	549
+	186	59
+	83	517
+	70	479
+	224	21
+	131	286
+	85	593
+	134	272
+	38	74
+	76	498
+	62	321
+	171	90
+	123	365
+	182	60
+	124	318
+	136	235
+	48	185
+	107	472
+	144	181
+	116	363
+	98	472
+	109	413
+	55	210
+	80	491
+	52	172
+	121	341
+	117	352
+	67	426
+	71	457
+	101	460
+	148	172
+	114	365
+	75	512
+	102	468
+	96	490
+	100	440
+	151	160
+	147	174
+	105	425
+	82	540
+	150	151
+	178	64
+	219	18
+	119	368
+	113	416
+	169	88
+	29	15
+	92	534
+	188	60
+	77	580
+	130	299
+	88	579
+	106	433
+	112	398
+	120	362
+	128	289
+	126	323
+	69	405
+	142	181
+	247	6
+	177	67
+	43	122
+	137	267
+	53	196
+	189	52
+	72	457
+	64	370
+	60	268
+	196	25
+	135	244
+	93	509
+	175	80
+	187	61
+	138	233
+	41	111
+	66	392
+	91	543
+	74	493
+	163	105
+	168	86
+	141	222
+	104	465
+	202	31
+	143	222
+	99	451
+	32	33
+	45	154
+	165	125
+	243	7
+	161	127
+	159	137
+	49	170
+	51	210
+	179	52
+	30	17
+	149	181
+	194	46
+	162	109
+	220	19
+	153	147
+	154	161
+	152	144
+	223	6
+	160	122
+	47	146
+	146	200
+	157	154
+	193	44
+	213	17
+	111	394
+	54	214
+	39	98
+	227	13
+	200	35
+	185	48
+	207	28
+	231	9
+	166	112
+	180	58
+	155	146
+	26	5
+	33	46
+	214	27
+	183	54
+	181	55
+	198	38
+	239	12
+	184	74
+	158	145
+	172	75
+	27	13
+	206	24
+	210	18
+	174	79
+	156	129
+	240	9
+	209	31
+	34	50
+	36	57
+	255	2
+	40	115
+	195	39
+	192	40
+	173	82
+	31	26
+	225	7
+	205	34
+	208	28
+	244	10
+	249	8
+	42	138
+	222	11
+	197	36
+	218	15
+	236	9
+	233	13
+	211	24
+	248	8
+	212	18
+	35	51
+	190	38
+	37	60
+	229	9
+	234	7
+	201	36
+	252	6
+	259	11
+	204	25
+	246	7
+	238	4
+	226	15
+	228	12
+	221	12
+	191	40
+	28	5
+	232	7
+	199	38
+	237	9
+	216	15
+	203	28
+	260	1
+	254	5
+	242	7
+	253	2
+	230	12
+	250	7
+	258	3
+	235	5
+	215	15
+	257	5
+	245	6
+	25	7
+	217	9
+	251	4
+	241	5
+	256	2
-	112	392
-	193	44
-	174	90
-	156	135
-	95	530
-	170	93
-	86	526
-	88	528
-	124	337
-	108	403
-	137	249
-	97	485
-	44	118
-	76	496
-	83	518
-	69	443
-	84	553
-	73	481
-	109	431
-	77	536
-	60	297
-	120	325
-	45	161
-	87	507
-	107	400
-	119	345
-	125	302
-	46	166
-	63	341
-	96	568
-	80	507
-	42	139
-	127	320
-	104	491
-	61	311
-	94	524
-	106	458
-	93	521
-	75	516
-	92	527
-	218	21
-	114	420
-	146	192
-	123	336
-	98	502
-	128	313
-	165	123
-	90	491
-	103	480
-	71	443
-	79	560
-	101	472
-	160	103
-	74	497
-	105	417
-	111	392
-	82	557
-	62	346
-	64	324
-	115	379
-	118	318
-	129	294
-	110	425
-	85	571
-	91	517
-	157	124
-	102	457
-	113	420
-	57	226
-	138	236
-	117	362
-	180	64
-	68	440
-	126	341
-	122	312
-	147	173
-	100	434
-	59	270
-	139	202
-	233	15
-	183	72
-	39	118
-	78	527
-	135	237
-	181	57
-	168	110
-	67	432
-	50	191
-	134	242
-	72	497
-	144	188
-	51	204
-	70	474
-	89	489
-	179	69
-	171	93
-	54	215
-	99	462
-	133	263
-	223	20
-	158	109
-	43	155
-	196	35
-	49	183
-	38	91
-	148	177
-	130	281
-	166	95
-	116	372
-	131	281
-	34	48
-	132	240
-	81	485
-	141	194
-	142	211
-	55	235
-	121	324
-	212	22
-	136	223
-	177	75
-	150	189
-	161	121
-	153	158
-	52	196
-	65	401
-	149	199
-	154	172
-	199	22
-	188	49
-	169	90
-	48	167
-	140	228
-	155	139
-	240	5
-	164	101
-	145	190
-	167	114
-	185	51
-	159	118
-	41	89
-	162	126
-	47	172
-	37	80
-	187	48
-	197	50
-	143	228
-	33	50
-	221	15
-	191	47
-	194	42
-	151	143
-	203	24
-	40	112
-	36	68
-	211	16
-	201	38
-	208	20
-	206	30
-	25	3
-	56	244
-	238	9
-	173	91
-	186	51
-	248	3
-	163	126
-	215	14
-	58	255
-	66	431
-	210	18
-	226	11
-	152	173
-	189	47
-	246	5
-	184	50
-	198	31
-	237	6
-	53	178
-	35	54
-	207	28
-	190	58
-	222	10
-	258	4
-	176	81
-	202	28
-	172	71
-	178	62
-	195	47
-	175	70
-	205	24
-	225	9
-	30	23
-	200	35
-	220	11
-	32	36
-	219	17
-	213	28
-	192	39
-	244	5
-	204	31
-	241	5
-	242	8
-	214	20
-	228	7
-	259	5
-	257	3
-	27	19
-	252	9
-	28	15
-	229	8
-	31	26
-	227	11
-	230	8
-	249	3
-	236	11
-	254	3
-	182	48
-	253	3
-	209	27
-	216	17
-	29	9
-	255	6
-	217	12
-	234	4
-	235	10
-	239	8
-	224	6
-	26	2
-	231	13
-	256	5
-	243	3
-	245	3
-	251	2
-	232	7
-	247	1
-	250	1
