#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14238	13643	95.81	18	0.13	4	0.03	54	0.38	519	3.65
Ecoli	14238	14238	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	14238	14238	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14238	14238	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	14238	14174	99.55	0	0.00	0	0.00	3	0.02	61	0.43
Bacteria_24k	14238	13887	97.53	5	0.04	5	0.04	23	0.16	318	2.23
Protists_1k	14238	13419	94.24	55	0.39	112	0.79	19	0.13	633	4.45
Viruses	14238	13935	97.88	2	0.01	0	0.00	27	0.19	274	1.92
Fungi_RefSeq_release	14238	13626	95.71	9	0.06	2	0.01	54	0.38	547	3.84
Coral	14238	13856	97.31	1	0.01	0	0.00	31	0.22	350	2.46
Bird	14238	13762	96.65	4	0.03	1	0.01	64	0.45	407	2.86
Plant	14238	13859	97.34	3	0.02	0	0.00	40	0.28	336	2.36

%Hit_no_genomes: 93.67
