#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	119090	115673	97.14	112	0.09	28	0.02	312	0.26	2965	2.49
Ecoli	119090	119090	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	119090	119090	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	119090	119085	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	119090	118747	99.71	1	0.00	0	0.00	14	0.01	328	0.28
Bacteria_24k	119090	116994	98.24	32	0.03	45	0.04	191	0.16	1828	1.53
Protists_1k	119090	114227	95.92	383	0.32	713	0.60	122	0.10	3645	3.06
Viruses	119090	117261	98.48	5	0.00	4	0.00	196	0.16	1624	1.36
Fungi_RefSeq_release	119090	115734	97.19	52	0.04	25	0.02	332	0.28	2947	2.47
Coral	119090	116961	98.21	13	0.01	9	0.01	241	0.20	1866	1.57
Bird	119090	116422	97.76	70	0.06	13	0.01	355	0.30	2230	1.87
Plant	119090	116986	98.24	20	0.02	4	0.00	265	0.22	1815	1.52

%Hit_no_genomes: 95.43
