#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3779152	3643261	96.40	3299	0.09	859	0.02	11199	0.30	120534	3.19
Ecoli	3779152	3779151	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	3779152	3779152	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3779152	3779068	100.00	0	0.00	0	0.00	5	0.00	79	0.00
Vectors	3779152	3759277	99.47	12	0.00	4	0.00	643	0.02	19216	0.51
Bacteria_24k	3779152	3696372	97.81	1074	0.03	1243	0.03	6150	0.16	74313	1.97
Protists_1k	3779152	3591808	95.04	12857	0.34	25254	0.67	4772	0.13	144461	3.82
Viruses	3779152	3703103	97.99	96	0.00	32	0.00	6304	0.17	69617	1.84
Fungi_RefSeq_release	3779152	3642972	96.40	2294	0.06	593	0.02	12200	0.32	121093	3.20
Coral	3779152	3689106	97.62	401	0.01	83	0.00	9409	0.25	80153	2.12
Bird	3779152	3668375	97.07	1547	0.04	283	0.01	12782	0.34	96165	2.54
Plant	3779152	3691399	97.69	481	0.01	93	0.00	9185	0.24	77994	2.06

%Hit_no_genomes: 94.60
