#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	245573	238486	97.11	190	0.08	51	0.02	630	0.26	6216	2.53
Ecoli	245573	245573	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	245573	245573	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	245573	245570	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	245573	244878	99.72	0	0.00	0	0.00	34	0.01	661	0.27
Bacteria_24k	245573	241422	98.30	44	0.02	50	0.02	332	0.14	3725	1.52
Protists_1k	245573	235275	95.80	782	0.32	1571	0.64	258	0.11	7687	3.13
Viruses	245573	241903	98.51	7	0.00	2	0.00	375	0.15	3286	1.34
Fungi_RefSeq_release	245573	238414	97.08	123	0.05	50	0.02	687	0.28	6299	2.57
Coral	245573	241184	98.22	32	0.01	7	0.00	443	0.18	3907	1.59
Bird	245573	239970	97.72	119	0.05	21	0.01	744	0.30	4719	1.92
Plant	245573	241285	98.25	24	0.01	4	0.00	481	0.20	3779	1.54

%Hit_no_genomes: 95.40
