pos	5pC>T
1	0.00291061501295224
2	0.00427390132862585
3	0.00421259842519685
4	0.00415954152608957
5	0.00425874225145507
6	0.00388191316016486
7	0.00560250245109482
8	0.00362350475857854
9	0.00373823924731183
10	0.00413488927685381
11	0.00389806354262721
12	0.00351080087563504
13	0.00354625080111087
14	0.00315552865911645
15	0.00377990636141059
16	0.00348017621145374
17	0.00411273215290705
18	0.0038837493454355
19	0.00413169786959329
20	0.00378903357867689
21	0.0038523836623911
22	0.00365864409768139
23	0.00424720464592182
24	0.00395604395604396
25	0.0049039098740888
