Sample	Unique Reads	Duplicate Reads
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.r1	5134.0	14.0
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.r2	5143.0	5.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.r1	2207.0	3.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.r2	2210.0	0.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.r1	1635.0	1.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.r2	1636.0	0.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.r1	3945.0	9.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.r2	3949.0	5.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.r1	3096.0	11.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.r2	3100.0	7.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.r1	9081.0	6.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.r2	9081.0	6.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.r1	1955.0	4.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.r2	1959.0	0.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.r1	2043.0	3.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.r2	2044.0	2.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.r1	3379.0	4.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.r2	3381.0	2.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.r1	1345.0	0.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.r2	1345.0	0.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.clmp.r1	1065.0	0.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.clmp.r2	1063.0	2.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.clmp.r1	2521.0	8.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.clmp.r2	2525.0	4.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.clmp.r1	1861.0	2.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.clmp.r2	1861.0	2.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.clmp.r1	8957.0	25.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.clmp.r2	8974.0	8.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.clmp.r1	2136.0	7.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.clmp.r2	2137.0	6.0
Lva-APnd_016-Ex1-11C-lcwgs-1-1.clmp.r1	1919.0	2.0
Lva-APnd_016-Ex1-11C-lcwgs-1-1.clmp.r2	1919.0	2.0
Lva-APnd_017-Ex1-11D-lcwgs-1-1.clmp.r1	3186.0	2.0
Lva-APnd_017-Ex1-11D-lcwgs-1-1.clmp.r2	3185.0	3.0
Lva-APnd_018-Ex1-11E-lcwgs-1-1.clmp.r1	1327.0	0.0
Lva-APnd_018-Ex1-11E-lcwgs-1-1.clmp.r2	1327.0	0.0
Lva-APnd_019-Ex1-11F-lcwgs-1-1.clmp.r1	1057.0	0.0
Lva-APnd_019-Ex1-11F-lcwgs-1-1.clmp.r2	1057.0	0.0
Lva-APnd_020-Ex1-11G-lcwgs-1-1.clmp.r1	2474.0	3.0
Lva-APnd_020-Ex1-11G-lcwgs-1-1.clmp.r2	2477.0	0.0
Lva-APnd_021-Ex1-11H-lcwgs-1-1.clmp.r1	1863.0	1.0
Lva-APnd_021-Ex1-11H-lcwgs-1-1.clmp.r2	1863.0	1.0
Lva-APnd_022-Ex1-12A-lcwgs-1-1.clmp.r1	9638.0	19.0
Lva-APnd_022-Ex1-12A-lcwgs-1-1.clmp.r2	9643.0	14.0
Lva-APnd_023-Ex1-12B-lcwgs-1-1.clmp.r1	2456.0	9.0
Lva-APnd_023-Ex1-12B-lcwgs-1-1.clmp.r2	2461.0	4.0
Lva-APnd_024-Ex1-12C-lcwgs-1-1.clmp.r1	2160.0	3.0
Lva-APnd_024-Ex1-12C-lcwgs-1-1.clmp.r2	2163.0	0.0
Lva-APnd_025-Ex1-12D-lcwgs-1-1.clmp.r1	3623.0	4.0
Lva-APnd_025-Ex1-12D-lcwgs-1-1.clmp.r2	3624.0	3.0
Lva-APnd_026-Ex1-12E-lcwgs-1-1.clmp.r1	1402.0	0.0
Lva-APnd_026-Ex1-12E-lcwgs-1-1.clmp.r2	1402.0	0.0
Lva-APnd_027-Ex1-12F-lcwgs-1-1.clmp.r1	1129.0	1.0
Lva-APnd_027-Ex1-12F-lcwgs-1-1.clmp.r2	1127.0	3.0
Lva-APnd_028-Ex1-12G-lcwgs-1-1.clmp.r1	2592.0	5.0
