Sample	command
Sne-ATaw_001-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_001-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_001-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_001-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_001-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_002-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_002-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_002-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_002-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_002-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_003-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_003-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_003-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_003-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_003-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_004-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_004-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_004-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_004-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_004-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_005-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_005-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_005-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_005-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_005-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_006-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_006-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_006-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_006-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_006-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_007-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_007-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_007-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_007-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_007-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_008-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_008-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_008-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_008-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_008-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_009-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_009-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_009-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_009-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_009-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Sne-ATaw_010-Ex1-lcwgs.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Sne-ATaw_010-Ex1-lcwgs.clmp.r1.fq.gz --in2 fq_fp1_clmp/Sne-ATaw_010-Ex1-lcwgs.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2b/Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2b/Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2b/failed/Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2b/failed/Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2b/failed/Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2b/Sne-ATaw_010-Ex1-lcwgs.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2b/Sne-ATaw_010-Ex1-lcwgs.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 14 --trim_front2 14 --length_required 126 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
