Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GotPopAL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1	GotPopAL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	463409.0	0.0	33-150	41.0	98.56196474908772	127.37452876400761	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2	GotPopAL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	463409.0	0.0	33-150	41.0	98.67243735959988	124.77192285864108	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1	GotPopAL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	776222.0	0.0	33-150	41.0	98.5734888494641	125.75609297340193	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2	GotPopAL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	776222.0	0.0	33-150	41.0	98.69031317730746	123.15296010677358	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1	GotPopAL13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1535253.0	0.0	33-150	41.0	97.99221026662424	131.4738065973491	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2	GotPopAL13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1535253.0	0.0	33-150	41.0	97.9309013443287	128.07216009348295	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1	GotPopAL14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	662726.0	0.0	33-150	41.0	98.27278352885219	130.93486901072237	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2	GotPopAL14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	662726.0	0.0	33-150	41.0	98.23470718276674	128.01306874937757	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1	GotPopAL15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	861676.0	0.0	33-150	41.0	98.50589997699555	124.04577822754725	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2	GotPopAL15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	861676.0	0.0	33-150	41.0	98.50929002979844	121.75001276581916	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1	GotPopAL16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	759658.0	0.0	33-150	41.0	98.46381647606131	133.17910559751888	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
