Module	Section	Sample Name	Source
FastQC	all_sections	Sfa-ABas_008_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-ABas_008_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-ABas_002_Ex1_L3_2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-ABas_002_Ex1_L3_2_fastqc.zip
FastQC	all_sections	Sfa-CBas_016_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_016_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_036_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_036_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_031_Ex1_L3_2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_031_Ex1_L3_2_fastqc.zip
FastQC	all_sections	Sfa-CBas_001_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_001_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_026_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_026_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_067_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_067_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-ABas_003_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-ABas_003_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_076_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_076_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-ABas_024_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-ABas_024_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_028_Ex1_L3_1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_028_Ex1_L3_1_fastqc.zip
FastQC	all_sections	Sfa-CBas_067_Ex1_L3_2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/fq_raw/Sfa-CBas_067_Ex1_L3_2_fastqc.zip
