# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	177	229
+	275	86
+	183	233
+	157	214
+	201	189
+	273	89
+	121	172
+	255	102
+	180	197
+	198	208
+	231	145
+	216	167
+	135	238
+	206	181
+	207	217
+	234	129
+	104	128
+	115	155
+	199	171
+	170	222
+	165	206
+	195	223
+	113	152
+	167	228
+	194	189
+	187	235
+	258	116
+	137	204
+	155	225
+	269	86
+	176	244
+	156	219
+	94	85
+	114	174
+	178	222
+	271	85
+	172	243
+	197	172
+	127	187
+	120	172
+	148	225
+	99	109
+	188	213
+	158	216
+	147	233
+	131	211
+	186	190
+	217	156
+	98	96
+	175	261
+	284	78
+	119	169
+	232	141
+	190	181
+	171	247
+	246	131
+	125	194
+	162	241
+	279	85
+	141	233
+	227	130
+	256	110
+	221	151
+	92	59
+	138	219
+	142	212
+	88	48
+	118	174
+	203	163
+	272	91
+	150	228
+	159	248
+	89	45
+	102	132
+	191	195
+	163	219
+	122	196
+	161	249
+	144	222
+	184	208
+	228	139
+	126	203
+	136	207
+	265	112
+	250	111
+	254	130
+	153	256
+	81	23
+	202	183
+	222	163
+	181	230
+	189	217
+	134	229
+	196	210
+	185	225
+	219	170
+	67	15
+	139	230
+	149	227
+	169	221
+	168	215
+	95	91
+	212	162
+	143	209
+	160	238
+	211	178
+	274	89
+	132	202
+	123	196
+	63	11
+	117	185
+	164	252
+	215	181
+	263	86
+	112	152
+	116	160
+	97	89
+	289	74
+	200	175
+	205	158
+	209	173
+	204	214
+	261	120
+	226	156
+	101	97
+	106	139
+	277	102
+	128	195
+	276	86
+	108	134
+	241	127
+	238	125
+	133	214
+	288	81
+	267	105
+	96	105
+	225	125
+	229	131
+	152	245
+	75	27
+	233	135
+	282	69
+	146	249
+	253	129
+	145	221
+	262	102
+	154	234
+	223	147
+	48	4
+	166	209
+	245	109
+	218	171
+	130	209
+	248	104
+	268	84
+	151	228
+	214	168
+	111	148
+	210	207
+	182	226
+	247	131
+	236	129
+	192	183
+	193	204
+	84	51
+	259	115
+	249	128
+	109	156
+	173	205
+	103	158
+	179	222
+	208	180
+	105	148
+	264	96
+	124	162
+	281	74
+	240	112
+	224	161
+	129	189
+	82	32
+	280	71
+	140	210
+	174	205
+	260	104
+	266	105
+	73	20
+	77	23
+	235	137
+	79	17
+	72	18
+	110	134
+	287	80
+	220	152
+	252	104
+	107	122
+	213	146
+	257	107
+	244	109
+	251	116
+	100	95
+	285	73
+	87	54
+	243	138
+	90	51
+	237	119
+	85	46
+	86	35
+	286	73
+	93	67
+	57	8
+	83	39
+	68	16
+	283	66
+	230	110
+	91	52
+	242	127
+	270	89
+	78	27
+	30	1
+	74	15
+	239	126
+	71	12
+	62	15
+	65	18
+	53	7
+	45	6
+	76	20
+	278	78
+	70	18
+	55	5
+	80	24
+	39	3
+	64	10
+	47	3
+	56	7
+	59	9
+	54	11
+	58	11
+	60	12
+	290	2
+	52	6
+	61	9
+	69	14
+	49	5
+	51	2
+	44	3
+	66	9
+	50	2
+	37	2
+	38	2
+	43	1
-	86	39
-	222	181
-	63	13
-	209	152
-	153	250
-	125	200
-	196	207
-	157	227
-	184	201
-	119	221
-	262	90
-	265	103
-	250	125
-	105	139
-	199	173
-	133	205
-	179	207
-	286	87
-	193	214
-	136	210
-	277	80
-	122	209
-	217	154
-	148	226
-	212	181
-	127	193
-	272	80
-	150	229
-	165	218
-	259	118
-	185	193
-	187	223
-	113	171
-	149	223
-	228	132
-	241	141
-	257	116
-	144	219
-	242	127
-	101	128
-	246	120
-	163	231
-	159	235
-	128	222
-	94	82
-	288	100
-	200	173
-	124	196
-	276	80
-	175	227
-	261	95
-	107	153
-	183	212
-	190	206
-	237	133
-	197	208
-	177	231
-	263	92
-	243	134
-	98	104
-	146	240
-	214	156
-	256	122
-	192	210
-	266	84
-	141	228
-	221	162
-	102	121
-	151	253
-	186	211
-	166	211
-	219	186
-	208	169
-	162	224
-	254	126
-	169	207
-	194	205
-	112	178
-	226	152
-	178	221
-	204	198
-	220	169
-	152	263
-	142	219
-	224	155
-	174	214
-	126	189
-	77	29
-	182	194
-	282	76
-	123	196
-	147	222
-	240	116
-	258	128
-	251	103
-	280	68
-	287	87
-	132	225
-	139	195
-	247	110
-	216	170
-	198	192
-	176	224
-	207	194
-	129	189
-	137	234
-	245	124
-	106	119
-	130	205
-	117	159
-	227	155
-	156	220
-	172	216
-	164	218
-	131	192
-	230	145
-	120	178
-	99	110
-	225	139
-	281	81
-	88	57
-	62	10
-	138	223
-	244	121
-	234	132
-	223	178
-	188	216
-	100	116
-	143	220
-	273	109
-	253	105
-	134	220
-	109	171
-	121	178
-	154	207
-	168	244
-	145	220
-	218	151
-	260	113
-	160	243
-	170	212
-	97	106
-	215	154
-	202	153
-	171	215
-	140	244
-	103	122
-	249	122
-	201	171
-	275	80
-	189	185
-	191	207
-	104	135
-	270	77
-	239	134
-	289	83
-	238	150
-	158	226
-	255	99
-	211	162
-	155	220
-	51	7
-	195	212
-	285	72
-	114	163
-	236	144
-	235	139
-	91	65
-	93	65
-	161	226
-	135	213
-	108	148
-	268	94
-	167	228
-	203	187
-	210	153
-	269	95
-	118	153
-	248	136
-	231	139
-	116	156
-	83	39
-	173	221
-	180	225
-	111	149
-	213	174
-	278	89
-	232	129
-	206	177
-	68	15
-	284	98
-	181	197
-	229	120
-	115	162
-	233	139
-	76	24
-	81	34
-	72	23
-	95	88
-	267	92
-	264	100
-	66	10
-	252	101
-	79	22
-	85	38
-	61	10
-	89	47
-	205	163
-	73	13
-	84	30
-	92	57
-	70	25
-	271	91
-	110	156
-	59	13
-	274	91
-	87	42
-	47	4
-	74	17
-	96	90
-	58	9
-	90	58
-	75	19
-	279	80
-	78	30
-	69	21
-	60	11
-	48	2
-	82	26
-	283	80
-	65	12
-	56	7
-	49	5
-	71	14
-	80	26
-	67	12
-	52	6
-	45	4
-	50	5
-	54	9
-	39	2
-	64	10
-	46	6
-	44	3
-	38	1
-	55	11
-	40	2
-	57	4
-	290	4
-	291	2
-	53	4
-	41	1
-	43	1
