pos	5pC>T
1	0.0296703296703297
2	0.0416012558869702
3	0.0214285714285714
4	0.0145705521472393
5	0.0129963898916968
6	0.014446227929374
7	0.0163934426229508
8	0.0173323285606631
9	0.0138483965014577
10	0.0211210398050366
11	0.0137781000725163
12	0.0127388535031847
13	0.0121255349500713
14	0.01620029455081
15	0.00950292397660819
16	0.0171919770773639
17	0.0127118644067797
18	0.018811136192626
19	0.0153846153846154
20	0.0123188405797101
21	0.0146842878120411
22	0.0126865671641791
23	0.0130718954248366
24	0.015420200462606
25	0.0194099378881988
