pos	5pC>T
1	0.00569532266020898
2	0.00511058243017006
3	0.0054666845902227
4	0.00497181160385315
5	0.00370800571837026
6	0.00423480650538361
7	0.00364169294310965
8	0.00416816063105056
9	0.00411336617999367
10	0.00446006217056359
11	0.0046639231824417
12	0.00469055967940252
13	0.00444424492727599
14	0.00461371449249141
15	0.00399491556201198
16	0.00444304820034108
17	0.00486761896096806
18	0.00312217194570136
19	0.00458840632382337
20	0.00417745084684194
21	0.00341498952736545
22	0.00418217748977435
23	0.00408519232534655
24	0.00426781698866505
25	0.00446428571428571
