# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	85	66
+	239	123
+	163	120
+	101	74
+	159	152
+	247	100
+	130	128
+	122	120
+	76	38
+	137	116
+	123	105
+	234	115
+	230	111
+	209	114
+	201	124
+	132	129
+	95	84
+	124	118
+	146	145
+	246	110
+	198	120
+	118	115
+	226	101
+	111	100
+	244	82
+	165	120
+	129	124
+	236	105
+	136	126
+	176	153
+	252	101
+	215	109
+	147	109
+	205	124
+	183	138
+	114	87
+	203	131
+	172	130
+	68	39
+	190	126
+	192	134
+	112	116
+	253	97
+	134	119
+	168	144
+	171	128
+	166	132
+	241	126
+	250	117
+	164	135
+	232	124
+	238	109
+	222	123
+	155	162
+	233	132
+	115	119
+	108	105
+	195	146
+	142	117
+	245	118
+	186	128
+	202	143
+	80	35
+	162	126
+	119	110
+	224	127
+	56	11
+	79	60
+	178	121
+	235	104
+	116	113
+	180	115
+	194	133
+	212	125
+	64	18
+	197	123
+	251	93
+	237	118
+	141	139
+	255	97
+	161	144
+	148	139
+	145	141
+	98	88
+	191	134
+	210	111
+	143	152
+	259	91
+	96	69
+	175	129
+	206	136
+	121	118
+	100	79
+	153	138
+	187	118
+	150	144
+	193	131
+	208	111
+	86	67
+	107	101
+	82	43
+	182	134
+	167	146
+	149	145
+	138	132
+	196	117
+	152	149
+	179	147
+	59	15
+	211	114
+	207	123
+	177	126
+	220	142
+	199	109
+	158	127
+	62	22
+	104	96
+	256	104
+	174	143
+	156	155
+	117	122
+	140	147
+	84	54
+	227	109
+	99	78
+	97	72
+	242	94
+	144	136
+	240	107
+	154	133
+	75	44
+	83	59
+	221	94
+	127	117
+	223	129
+	170	135
+	184	150
+	94	90
+	231	93
+	169	145
+	258	109
+	185	146
+	106	106
+	214	121
+	131	109
+	139	121
+	109	93
+	133	126
+	89	69
+	110	104
+	105	91
+	219	114
+	157	143
+	228	112
+	173	125
+	213	119
+	135	129
+	254	112
+	218	104
+	65	26
+	188	141
+	61	19
+	257	99
+	225	128
+	249	97
+	128	111
+	217	114
+	81	49
+	113	92
+	90	67
+	92	72
+	54	6
+	93	81
+	229	116
+	120	126
+	216	105
+	126	124
+	151	120
+	78	43
+	125	135
+	71	39
+	181	119
+	243	115
+	77	41
+	88	74
+	200	131
+	204	112
+	102	99
+	248	108
+	91	63
+	160	141
+	70	24
+	39	1
+	66	23
+	87	63
+	51	7
+	63	19
+	189	128
+	74	42
+	52	8
+	43	1
+	103	89
+	41	3
+	69	30
+	44	2
+	72	39
+	57	7
+	73	27
+	38	1
+	67	32
+	55	9
+	50	6
+	42	2
+	58	5
+	60	10
+	260	3
+	53	7
+	29	1
+	49	6
+	46	1
+	48	2
+	36	3
+	47	3
+	32	1
+	40	1
+	45	2
-	201	117
-	207	127
-	245	110
-	231	130
-	198	133
-	113	115
-	152	118
-	168	129
-	105	80
-	132	123
-	225	123
-	150	140
-	174	125
-	179	133
-	138	142
-	212	117
-	219	117
-	143	132
-	104	108
-	250	104
-	187	137
-	220	116
-	151	127
-	154	138
-	218	108
-	189	106
-	126	130
-	181	130
-	81	37
-	101	94
-	98	88
-	182	129
-	139	142
-	249	105
-	73	44
-	161	146
-	118	121
-	224	112
-	192	117
-	209	118
-	160	132
-	121	97
-	110	93
-	75	45
-	188	126
-	195	115
-	162	125
-	122	112
-	204	132
-	135	142
-	246	114
-	199	142
-	241	111
-	120	106
-	240	123
-	167	138
-	155	129
-	214	135
-	99	92
-	239	100
-	177	137
-	208	122
-	125	120
-	227	114
-	128	142
-	191	121
-	184	109
-	230	120
-	242	116
-	235	127
-	153	122
-	217	116
-	67	25
-	197	137
-	171	151
-	111	81
-	173	117
-	236	120
-	213	97
-	180	127
-	109	93
-	257	104
-	254	105
-	259	96
-	147	142
-	136	133
-	232	114
-	158	133
-	237	89
-	88	71
-	148	119
-	186	130
-	175	138
-	164	135
-	51	6
-	103	80
-	203	154
-	130	147
-	193	116
-	210	122
-	149	160
-	172	144
-	157	139
-	78	48
-	178	136
-	165	112
-	124	128
-	215	107
-	256	107
-	119	106
-	234	108
-	258	121
-	95	80
-	35	1
-	134	114
-	85	67
-	183	138
-	60	18
-	190	91
-	115	110
-	142	133
-	170	154
-	216	118
-	116	106
-	137	134
-	144	149
-	97	99
-	200	125
-	226	104
-	89	76
-	252	123
-	140	130
-	82	38
-	96	70
-	77	46
-	74	48
-	223	134
-	255	93
-	112	115
-	70	40
-	166	132
-	106	96
-	163	131
-	185	143
-	131	123
-	156	139
-	233	106
-	114	85
-	194	127
-	159	117
-	238	113
-	222	113
-	176	137
-	206	127
-	196	132
-	56	6
-	86	62
-	243	115
-	211	121
-	251	107
-	129	118
-	127	105
-	92	86
-	83	50
-	228	140
-	117	115
-	84	55
-	80	53
-	69	27
-	100	78
-	169	138
-	146	128
-	93	76
-	64	23
-	247	117
-	229	101
-	205	114
-	244	91
-	79	48
-	108	101
-	107	105
-	102	98
-	141	132
-	202	114
-	253	103
-	248	113
-	72	32
-	221	104
-	91	80
-	94	91
-	123	102
-	90	73
-	145	132
-	133	123
-	52	7
-	63	24
-	68	34
-	87	58
-	62	20
-	71	32
-	43	3
-	66	19
-	61	12
-	54	12
-	50	4
-	37	2
-	76	43
-	36	2
-	65	20
-	48	8
-	46	3
-	55	5
-	47	8
-	57	13
-	59	16
-	53	5
-	58	11
-	45	3
-	34	2
-	33	1
-	260	2
-	42	2
-	30	1
-	41	2
-	38	1
