pos	3pG>A
1	0.041615089890952
2	0.0769498434160163
3	0.0372630113426969
4	0.0331054645513565
5	0.026774595267746
6	0.0242964261369169
7	0.0231086657496561
8	0.0206712699938817
9	0.0203531356005915
10	0.0233878729547642
11	0.0155868625016058
12	0.0156014723105237
13	0.0161883094154708
14	0.015976409489019
15	0.0146879888753694
16	0.0148690634709277
17	0.0137052705799401
18	0.0130724688541849
19	0.0113731911315661
20	0.0116331096196868
21	0.0126532741977563
22	0.0110281195079086
23	0.0108714788732394
24	0.0110302228105008
25	0.0103745384209601
