Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.1	0.7881404349045921	0.0
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.2	0.7970519499792128	0.0
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.1	0.6112584510597727	0.0
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.2	0.622612451038484	0.0
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.1	0.5280866630042226	0.0
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.2	0.537394531896819	0.0
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.1	0.7454765720647661	0.0
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.2	0.7625999585703832	0.0
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.1	0.4895517305108573	0.0
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.2	0.5017775452017701	0.0
Sfa-ABas_006-Ex1-8H-lcwgs-1-T.1	0.49935492492970995	0.0
Sfa-ABas_006-Ex1-8H-lcwgs-1-T.2	0.5104527394312592	0.0
Sfa-ABas_007-Ex1-9C-lcwgs-1-T.1	0.9762504555759053	0.10567068795973045
Sfa-ABas_007-Ex1-9C-lcwgs-1-T.2	0.9927543374264488	0.0
Sfa-ABas_008-Ex1-9F-lcwgs-1-T.1	0.9475214793003873	0.47639000756956384
Sfa-ABas_008-Ex1-9F-lcwgs-1-T.2	0.963782023839201	0.46663064998988446
Sfa-ABas_009-Ex1-10A-lcwgs-1-T.1	1.203039521287916	0.2466168425532982
Sfa-ABas_009-Ex1-10A-lcwgs-1-T.2	1.213707563914366	0.44585342436003983
Sfa-ABas_010-Ex1-10D-lcwgs-1-T.1	0.7421434871613194	0.0
Sfa-ABas_010-Ex1-10D-lcwgs-1-T.2	0.7509820070379454	0.0
Sfa-ABas_011-Ex1-10G-lcwgs-1-T.1	0.49468833994624345	0.0
Sfa-ABas_011-Ex1-10G-lcwgs-1-T.2	0.5017278894150774	0.0
Sfa-ABas_012-Ex1-11B-lcwgs-1-T.1	2.814395815690097	0.0
Sfa-ABas_012-Ex1-11B-lcwgs-1-T.2	2.8628647822358575	0.0
Sfa-ABas_013-Ex1-7B-lcwgs-1-T.1	0.7119357847972534	0.10136375106095019
Sfa-ABas_013-Ex1-7B-lcwgs-1-T.2	0.72493481369333	0.0
Sfa-ABas_014-Ex1-7E-lcwgs-1-T.1	0.6702829510880092	0.2308466041496161
Sfa-ABas_014-Ex1-7E-lcwgs-1-T.2	0.6800056852614283	0.3257311183721411
Sfa-ABas_015-Ex1-7H-lcwgs-1-T.1	0.7212458417969325	0.0
Sfa-ABas_015-Ex1-7H-lcwgs-1-T.2	0.7281148498140462	0.0
Sfa-ABas_016-Ex1-8C-lcwgs-1-T.1	1.0186954956043928	0.11369903374708201
Sfa-ABas_016-Ex1-8C-lcwgs-1-T.2	1.037267596908595	0.10633314950100847
Sfa-ABas_017-Ex1-8F-lcwgs-1-T.1	0.6390654755088852	0.0
Sfa-ABas_017-Ex1-8F-lcwgs-1-T.2	0.6531145226964624	0.0
Sfa-ABas_018-Ex1-9A-lcwgs-1-T.1	1.098695857355809	0.0
Sfa-ABas_018-Ex1-9A-lcwgs-1-T.2	1.1088833013311095	0.0
Sfa-ABas_019-Ex1-9D-lcwgs-1-T.1	0.9033999700846719	0.0
Sfa-ABas_019-Ex1-9D-lcwgs-1-T.2	0.9178924436600616	0.0
Sfa-ABas_020-Ex1-1A-lcwgs-2-T.1	4.234399524426596	0.0
Sfa-ABas_020-Ex1-1A-lcwgs-2-T.2	4.301437412059549	0.0
Sfa-ABas_021-Ex1-2A-lcwgs-2-T.1	2.3436527629975767	0.0
Sfa-ABas_021-Ex1-2A-lcwgs-2-T.2	2.3800245719694764	0.0
Sfa-ABas_022-Ex1-10E-lcwgs-1-T.1	0.7187966747935338	0.0
Sfa-ABas_022-Ex1-10E-lcwgs-1-T.2	0.7312238689117428	0.0
Sfa-ABas_023-Ex1-10H-lcwgs-1-T.1	0.9098291096822598	0.869982913255608
Sfa-ABas_023-Ex1-10H-lcwgs-1-T.2	0.9260695226919743	0.6728563226672707
Sfa-ABas_024-Ex1-4A-lcwgs-2-T.1	2.1994202791180095	0.0
Sfa-ABas_024-Ex1-4A-lcwgs-2-T.2	2.158673124473297	0.0
Sfa-ABas_025-Ex1-7C-lcwgs-1-T.1	0.5641962957532638	0.11627140310560857
Sfa-ABas_025-Ex1-7C-lcwgs-1-T.2	0.5705788792484447	0.10296431864867461
Sfa-ABas_026-Ex1-7F-lcwgs-1-T.1	0.6021296043372245	0.0
Sfa-ABas_026-Ex1-7F-lcwgs-1-T.2	0.6100956412672577	0.0
Sfa-ABas_027-Ex1-8A-lcwgs-1-T.1	2.0328616097847654	0.0
Sfa-ABas_027-Ex1-8A-lcwgs-1-T.2	2.0696691519009893	0.0
Sfa-ABas_028-Ex1-8D-lcwgs-1-T.1	0.5115319645095872	0.0
Sfa-ABas_028-Ex1-8D-lcwgs-1-T.2	0.5233278235581453	0.0
Sfa-ABas_029-Ex1-8G-lcwgs-1-T.1	0.7442468139726781	0.35080682130741736
Sfa-ABas_029-Ex1-8G-lcwgs-1-T.2	0.7610364903273127	0.4422618501879526
Sfa-ABas_030-Ex1-9B-lcwgs-1-T.1	19.525442205120886	0.46020478347197624
Sfa-ABas_030-Ex1-9B-lcwgs-1-T.2	19.84325888627899	0.322436637813567
Sfa-ABas_031-Ex1-9E-lcwgs-1-T.1	0.5883678767074393	0.0
Sfa-ABas_031-Ex1-9E-lcwgs-1-T.2	0.5997844487038982	0.0
Sfa-ABas_032-Ex1-9H-lcwgs-1-T.1	0.959991053596297	0.0
Sfa-ABas_032-Ex1-9H-lcwgs-1-T.2	0.9777440734443829	0.0
Sfa-ABas_033-Ex1-10C-lcwgs-1-T.1	0.5764483568039545	0.0
Sfa-ABas_033-Ex1-10C-lcwgs-1-T.2	0.5819794727406907	0.0
Sfa-ABas_034-Ex1-10F-lcwgs-1-T.1	0.5705611282002484	0.0
Sfa-ABas_034-Ex1-10F-lcwgs-1-T.2	0.5810421592578878	0.0
Sfa-ABas_035-Ex1-3A-lcwgs-2-T.1	1.461689847981414	0.0
Sfa-ABas_035-Ex1-3A-lcwgs-2-T.2	1.4791360273076124	0.0
Sfa-CBas_001-Ex1-12A-lcwgs-2-T.1	14.795102753902894	0.33274236559706516
Sfa-CBas_001-Ex1-12A-lcwgs-2-T.2	15.05969551058751	0.145875631270588
Sfa-CBas_002-Ex1-3C-lcwgs-1-T.1	0.11520265973625284	0.0
Sfa-CBas_002-Ex1-3C-lcwgs-1-T.2	0.11575240171168508	0.0
Sfa-CBas_003-Ex1-3A-lcwgs-1-T.1	0.22170689913582842	0.0
Sfa-CBas_003-Ex1-3A-lcwgs-1-T.2	0.2263319372421206	0.0
Sfa-CBas_004-Ex1-4B-lcwgs-1-T.1	0.1387096938697455	0.0
Sfa-CBas_004-Ex1-4B-lcwgs-1-T.2	0.1427893907482674	0.0
Sfa-CBas_006-Ex1-1F-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_006-Ex1-1F-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_007-Ex1-7D-lcwgs-1-T.1	0.26320099174308376	0.0
Sfa-CBas_007-Ex1-7D-lcwgs-1-T.2	0.26925546813509227	0.0
Sfa-CBas_008-Ex1-4H-lcwgs-1-T.1	0.34372412621805803	0.0
Sfa-CBas_008-Ex1-4H-lcwgs-1-T.2	0.346568915371061	0.0
Sfa-CBas_009-Ex1-6E-lcwgs-1-T.1	0.2067684283903536	0.0
Sfa-CBas_009-Ex1-6E-lcwgs-1-T.2	0.208233074799382	0.0
Sfa-CBas_010-Ex1-6C-lcwgs-1-T.1	0.13015189124746296	0.0
Sfa-CBas_010-Ex1-6C-lcwgs-1-T.2	0.13179177227956035	0.0
Sfa-CBas_011-Ex1-5F-lcwgs-1-T.1	0.11979481503981299	0.0
Sfa-CBas_011-Ex1-5F-lcwgs-1-T.2	0.12861652526868625	0.0
Sfa-CBas_013-Ex1-6B-lcwgs-1-T.1	0.27741686273132704	0.0
Sfa-CBas_013-Ex1-6B-lcwgs-1-T.2	0.2932190890894406	0.0
Sfa-CBas_014-Ex1-8C-lcwgs-1-T.1	0.12425096965817456	0.0
Sfa-CBas_014-Ex1-8C-lcwgs-1-T.2	0.1268092402525289	0.0
Sfa-CBas_015-Ex1-7C-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_015-Ex1-7C-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_016-Ex1-7G-lcwgs-1-T.1	0.11299759153912377	0.0
Sfa-CBas_016-Ex1-7G-lcwgs-1-T.2	0.11499465694228954	0.0
Sfa-CBas_017-Ex1-5A-lcwgs-2-T.1	3.5554458183992943	0.0
Sfa-CBas_017-Ex1-5A-lcwgs-2-T.2	3.5844357035164123	0.0
Sfa-CBas_018-Ex1-5H-lcwgs-1-T.1	0.4511344623658883	0.0
Sfa-CBas_018-Ex1-5H-lcwgs-1-T.2	0.47156527645100194	0.0
Sfa-CBas_019-Ex1-5A-lcwgs-1-T.1	0.27712161990939094	0.0
Sfa-CBas_019-Ex1-5A-lcwgs-1-T.2	0.2828416389450822	0.0
Sfa-CBas_020-Ex1-7A-lcwgs-1-T.1	0.7412895547575086	0.0
Sfa-CBas_020-Ex1-7A-lcwgs-1-T.2	0.7553523111098379	0.0
Sfa-CBas_021-Ex1-8D-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_021-Ex1-8D-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_022-Ex1-6G-lcwgs-1-T.1	0.9231414784250648	0.0
Sfa-CBas_022-Ex1-6G-lcwgs-1-T.2	1.0630113993985593	0.0
Sfa-CBas_023-Ex1-4G-lcwgs-1-T.1	0.16811519347049625	0.0
Sfa-CBas_023-Ex1-4G-lcwgs-1-T.2	0.16934714087820513	0.0
Sfa-CBas_024-Ex1-3G-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_024-Ex1-3G-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_025-Ex1-8H-lcwgs-1-T.1	0.6476219738939243	0.0
Sfa-CBas_025-Ex1-8H-lcwgs-1-T.2	0.6611850742901147	0.0
Sfa-CBas_026-Ex1-6D-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_026-Ex1-6D-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_027-Ex1-11A-lcwgs-2-T.1	5.194583123406464	0.0
Sfa-CBas_027-Ex1-11A-lcwgs-2-T.2	5.255286340249469	0.0
Sfa-CBas_028-Ex1-6B-lcwgs-2-T.1	1.5071885631939839	0.0
Sfa-CBas_028-Ex1-6B-lcwgs-2-T.2	1.543548902748021	0.0
Sfa-CBas_029-Ex1-1B-lcwgs-2-T.1	9.131467640071847	0.100961817023002
Sfa-CBas_029-Ex1-1B-lcwgs-2-T.2	9.250898082160033	0.0
Sfa-CBas_030-Ex1-5B-lcwgs-2-T.1	0.7909392883577347	0.0
Sfa-CBas_030-Ex1-5B-lcwgs-2-T.2	0.7995143790731681	0.0
Sfa-CBas_031-Ex1-4B-lcwgs-2-T.1	11.114044102032283	0.23893221152823507
Sfa-CBas_031-Ex1-4B-lcwgs-2-T.2	11.327660378713832	0.0
Sfa-CBas_032-Ex1-7E-lcwgs-1-T.1	0.21826802488072064	0.0
Sfa-CBas_032-Ex1-7E-lcwgs-1-T.2	0.22543281036131155	0.0
Sfa-CBas_033-Ex1-6A-lcwgs-2-T.1	4.20432767596102	0.0
Sfa-CBas_033-Ex1-6A-lcwgs-2-T.2	4.185563283603094	0.0
Sfa-CBas_035-Ex1-5G-lcwgs-1-T.1	1.4301489401815293	0.0
Sfa-CBas_035-Ex1-5G-lcwgs-1-T.2	1.5351881278784778	0.0
Sfa-CBas_036-Ex1-10A-lcwgs-2-T.1	11.541996912884372	0.1223284020418891
Sfa-CBas_036-Ex1-10A-lcwgs-2-T.2	11.690918445804934	0.0
Sfa-CBas_037-Ex1-4E-lcwgs-1-T.1	1.1513567338810058	0.1369180980831466
Sfa-CBas_037-Ex1-4E-lcwgs-1-T.2	1.2649365197908886	0.12913866069205882
Sfa-CBas_038-Ex1-3H-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_038-Ex1-3H-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_039-Ex1-10B-lcwgs-2-T.1	3.093155420455183	0.0
Sfa-CBas_039-Ex1-10B-lcwgs-2-T.2	3.119777702420828	0.0
Sfa-CBas_041-Ex1-6A-lcwgs-1-T.1	0.2523576390984057	0.0
Sfa-CBas_041-Ex1-6A-lcwgs-1-T.2	0.24995423301175418	0.0
Sfa-CBas_042-Ex1-3B-lcwgs-2-T.1	3.5779505765926083	0.0
Sfa-CBas_042-Ex1-3B-lcwgs-2-T.2	3.6093361079662283	0.0
Sfa-CBas_043-Ex1-6F-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_043-Ex1-6F-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_044-Ex1-8B-lcwgs-2-T.1	8.825611543230751	0.0
Sfa-CBas_044-Ex1-8B-lcwgs-2-T.2	8.930222071919738	0.0
Sfa-CBas_045-Ex1-4F-lcwgs-1-T.1	2.320165602898051	0.0
Sfa-CBas_045-Ex1-4F-lcwgs-1-T.2	2.6220458858030016	0.0
Sfa-CBas_046-Ex1-11B-lcwgs-2-T.1	8.909915960445737	0.0
Sfa-CBas_046-Ex1-11B-lcwgs-2-T.2	9.068649976582039	0.0
Sfa-CBas_048-Ex1-4C-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_048-Ex1-4C-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_052-Ex1-8A-lcwgs-1-T.1	0.1364412598369747	0.0
Sfa-CBas_052-Ex1-8A-lcwgs-1-T.2	0.14744458724318235	0.0
Sfa-CBas_056-Ex1-7B-lcwgs-2-T.1	3.4503901125457435	0.0
Sfa-CBas_056-Ex1-7B-lcwgs-2-T.2	3.512163686160786	0.0
Sfa-CBas_058-Ex1-8E-lcwgs-1-T.1	0.27137945506198347	0.0
Sfa-CBas_058-Ex1-8E-lcwgs-1-T.2	0.29821474690082644	0.0
Sfa-CBas_059-Ex1-7H-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_059-Ex1-7H-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_061-Ex1-2D-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_061-Ex1-2D-lcwgs-1-T.2	0.10113642862669765	0.0
Sfa-CBas_062-Ex1-2B-lcwgs-2-T.1	1.0306719135007907	0.0
Sfa-CBas_062-Ex1-2B-lcwgs-2-T.2	1.0419048502301753	0.0
Sfa-CBas_064-Ex1-3F-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_064-Ex1-3F-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_066-Ex1-2C-lcwgs-1-T.1	0.1167266611553295	0.0
Sfa-CBas_066-Ex1-2C-lcwgs-1-T.2	0.11845667730626598	0.0
Sfa-CBas_067-Ex1-3B-lcwgs-1-T.1	0.12142849319911293	0.0
Sfa-CBas_067-Ex1-3B-lcwgs-1-T.2	0.1224090903649579	0.0
Sfa-CBas_073-Ex1-9B-lcwgs-2-T.1	0.5212154947751942	0.0
Sfa-CBas_073-Ex1-9B-lcwgs-2-T.2	0.5302819455338242	0.0
Sfa-CBas_074-Ex1-2A-lcwgs-1-T.1	0.11873350923482849	0.0
Sfa-CBas_074-Ex1-2A-lcwgs-1-T.2	0.12016748881495927	0.0
Sfa-CBas_076-Ex1-8A-lcwgs-2-T.1	0.7334294249127864	0.0
Sfa-CBas_076-Ex1-8A-lcwgs-2-T.2	0.7476342670928119	0.0
Sfa-CBas_077-Ex1-1A-lcwgs-1-T.1	0.1292422574314298	0.0
Sfa-CBas_077-Ex1-1A-lcwgs-1-T.2	0.12365771544365198	0.0
Sfa-CBas_078-Ex1-7A-lcwgs-2-T.1	3.0092206747109778	0.0
Sfa-CBas_078-Ex1-7A-lcwgs-2-T.2	3.055776637351405	0.0
Sfa-CBas_084-Ex1-9A-lcwgs-2-T.1	10.136178855476501	0.2152774974146201
Sfa-CBas_084-Ex1-9A-lcwgs-2-T.2	10.285525290137048	0.0
Sfa-CBas_086-Ex1-4D-lcwgs-1-T.1	0.15424266800687794	0.0
Sfa-CBas_086-Ex1-4D-lcwgs-1-T.2	0.15733343986632084	0.0
Sfa-CBas_088-Ex1-2B-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_088-Ex1-2B-lcwgs-1-T.2	0.0	0.0
Sfa-CBas_090-Ex1-12B-lcwgs-2-T.1	1.139866124262604	0.0
Sfa-CBas_090-Ex1-12B-lcwgs-2-T.2	1.1715562877101964	0.0
Sfa-CBas_091-Ex1-5B-lcwgs-1-T.1	0.0	0.0
Sfa-CBas_091-Ex1-5B-lcwgs-1-T.2	0.0	0.0
