Sample	Unique Reads	Duplicate Reads
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.1	2161608.0	486651.0
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.2	2168458.0	479801.0
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.1	3705890.0	1085373.0
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.2	3717759.0	1073504.0
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.1	2404114.0	561119.0
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.2	2411967.0	553266.0
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.1	1284106.0	275165.0
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.2	1288066.0	271205.0
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.1	3141381.0	711123.0
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.2	3147075.0	705429.0
Sfa-ABas_006-Ex1-8H-lcwgs-1-T.1	3436528.0	843594.0
Sfa-ABas_006-Ex1-8H-lcwgs-1-T.2	3445802.0	834320.0
Sfa-ABas_007-Ex1-9C-lcwgs-1-T.1	346125.0	90136.0
Sfa-ABas_007-Ex1-9C-lcwgs-1-T.2	346721.0	89540.0
Sfa-ABas_008-Ex1-9F-lcwgs-1-T.1	4379307.0	2219488.0
Sfa-ABas_008-Ex1-9F-lcwgs-1-T.2	4412550.0	2186245.0
Sfa-ABas_009-Ex1-10A-lcwgs-1-T.1	2575944.0	1098582.0
Sfa-ABas_009-Ex1-10A-lcwgs-1-T.2	2596528.0	1077998.0
Sfa-ABas_010-Ex1-10D-lcwgs-1-T.1	2311907.0	426108.0
Sfa-ABas_010-Ex1-10D-lcwgs-1-T.2	2314795.0	423220.0
Sfa-ABas_011-Ex1-10G-lcwgs-1-T.1	482621.0	142419.0
Sfa-ABas_011-Ex1-10G-lcwgs-1-T.2	484826.0	140214.0
Sfa-ABas_012-Ex1-11B-lcwgs-1-T.1	141550.0	46199.0
Sfa-ABas_012-Ex1-11B-lcwgs-1-T.2	141774.0	45975.0
Sfa-ABas_013-Ex1-7B-lcwgs-1-T.1	1637710.0	454754.0
Sfa-ABas_013-Ex1-7B-lcwgs-1-T.2	1642282.0	450182.0
Sfa-ABas_014-Ex1-7E-lcwgs-1-T.1	1889962.0	671046.0
Sfa-ABas_014-Ex1-7E-lcwgs-1-T.2	1899664.0	661344.0
Sfa-ABas_015-Ex1-7H-lcwgs-1-T.1	83145.0	18762.0
Sfa-ABas_015-Ex1-7H-lcwgs-1-T.2	83235.0	18672.0
Sfa-ABas_016-Ex1-8C-lcwgs-1-T.1	1184083.0	404321.0
Sfa-ABas_016-Ex1-8C-lcwgs-1-T.2	1188370.0	400034.0
Sfa-ABas_017-Ex1-8F-lcwgs-1-T.1	2569580.0	740253.0
Sfa-ABas_017-Ex1-8F-lcwgs-1-T.2	2577601.0	732232.0
Sfa-ABas_018-Ex1-9A-lcwgs-1-T.1	1576373.0	426092.0
Sfa-ABas_018-Ex1-9A-lcwgs-1-T.2	1585317.0	417148.0
Sfa-ABas_019-Ex1-9D-lcwgs-1-T.1	2206873.0	587681.0
Sfa-ABas_019-Ex1-9D-lcwgs-1-T.2	2211478.0	583076.0
Sfa-ABas_020-Ex1-1A-lcwgs-2-T.1	757040.0	178252.0
Sfa-ABas_020-Ex1-1A-lcwgs-2-T.2	760812.0	174480.0
Sfa-ABas_021-Ex1-2A-lcwgs-2-T.1	3238979.0	689888.0
Sfa-ABas_021-Ex1-2A-lcwgs-2-T.2	3252934.0	675933.0
Sfa-ABas_022-Ex1-10E-lcwgs-1-T.1	2074093.0	500905.0
Sfa-ABas_022-Ex1-10E-lcwgs-1-T.2	2079315.0	495683.0
Sfa-ABas_023-Ex1-10H-lcwgs-1-T.1	1520592.0	665313.0
Sfa-ABas_023-Ex1-10H-lcwgs-1-T.2	1529239.0	656666.0
Sfa-ABas_024-Ex1-4A-lcwgs-2-T.1	89004.0	18979.0
Sfa-ABas_024-Ex1-4A-lcwgs-2-T.2	89235.0	18748.0
Sfa-ABas_025-Ex1-7C-lcwgs-1-T.1	2530850.0	790689.0
Sfa-ABas_025-Ex1-7C-lcwgs-1-T.2	2538669.0	782870.0
Sfa-ABas_026-Ex1-7F-lcwgs-1-T.1	3032315.0	859206.0
Sfa-ABas_026-Ex1-7F-lcwgs-1-T.2	3038934.0	852587.0
Sfa-ABas_027-Ex1-8A-lcwgs-1-T.1	1567554.0	385850.0
Sfa-ABas_027-Ex1-8A-lcwgs-1-T.2	1573432.0	379972.0
Sfa-ABas_028-Ex1-8D-lcwgs-1-T.1	2116226.0	528770.0
Sfa-ABas_028-Ex1-8D-lcwgs-1-T.2	2124344.0	520652.0
Sfa-ABas_029-Ex1-8G-lcwgs-1-T.1	1282983.0	462137.0
Sfa-ABas_029-Ex1-8G-lcwgs-1-T.2	1289738.0	455382.0
Sfa-ABas_030-Ex1-9B-lcwgs-1-T.1	2441215.0	1411635.0
Sfa-ABas_030-Ex1-9B-lcwgs-1-T.2	2453567.0	1399283.0
Sfa-ABas_031-Ex1-9E-lcwgs-1-T.1	3226782.0	513395.0
Sfa-ABas_031-Ex1-9E-lcwgs-1-T.2	3233826.0	506351.0
Sfa-ABas_032-Ex1-9H-lcwgs-1-T.1	2220610.0	640875.0
Sfa-ABas_032-Ex1-9H-lcwgs-1-T.2	2231045.0	630440.0
Sfa-ABas_033-Ex1-10C-lcwgs-1-T.1	2222606.0	417006.0
Sfa-ABas_033-Ex1-10C-lcwgs-1-T.2	2227308.0	412304.0
Sfa-ABas_034-Ex1-10F-lcwgs-1-T.1	2429364.0	471114.0
Sfa-ABas_034-Ex1-10F-lcwgs-1-T.2	2434493.0	465985.0
Sfa-ABas_035-Ex1-3A-lcwgs-2-T.1	1069936.0	196817.0
Sfa-ABas_035-Ex1-3A-lcwgs-2-T.2	1073422.0	193331.0
