pos	3pG>A
1	0.00601465542801474
2	0.00540494890634237
3	0.00488322717622081
4	0.00540100304342235
5	0.00433212996389892
6	0.00495092130187704
7	0.00420095279341706
8	0.0045219913826202
9	0.00548179871520343
10	0.00420276181490694
11	0.0040812819521416
12	0.0041359700142174
13	0.00448684439797874
14	0.00498223724114028
15	0.00419804379814767
16	0.00379817860071647
17	0.00459790058124404
18	0.00418699011525014
19	0.00439787867028845
20	0.00431183166609176
21	0.00420944117520725
22	0.00496537305631778
23	0.00487531279661748
24	0.00472569489195343
25	0.00424849351887979
