# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	164	206
+	149	291
+	167	221
+	194	153
+	56	37
+	131	277
+	109	269
+	181	171
+	95	251
+	105	269
+	108	266
+	103	272
+	142	262
+	91	256
+	99	236
+	36	5
+	119	287
+	143	263
+	118	269
+	75	184
+	129	301
+	233	119
+	113	258
+	220	136
+	175	196
+	242	98
+	189	163
+	85	183
+	86	223
+	144	257
+	146	290
+	223	113
+	232	97
+	219	127
+	211	131
+	123	284
+	135	277
+	170	227
+	190	154
+	116	255
+	209	142
+	256	61
+	176	215
+	107	266
+	112	247
+	204	127
+	80	184
+	102	251
+	125	261
+	114	253
+	171	193
+	57	43
+	196	162
+	150	232
+	117	282
+	133	282
+	184	196
+	65	87
+	124	293
+	140	254
+	137	264
+	240	85
+	173	204
+	201	133
+	84	197
+	183	180
+	169	215
+	74	178
+	110	287
+	159	217
+	231	99
+	83	200
+	235	78
+	200	156
+	178	184
+	162	216
+	104	273
+	121	266
+	215	125
+	255	76
+	151	248
+	187	170
+	139	280
+	127	261
+	126	275
+	163	219
+	130	281
+	148	226
+	160	217
+	88	235
+	182	162
+	213	130
+	205	131
+	168	231
+	166	205
+	224	117
+	78	188
+	141	268
+	111	260
+	157	236
+	134	284
+	152	244
+	203	131
+	120	273
+	212	148
+	96	251
+	185	166
+	180	217
+	207	135
+	198	161
+	72	148
+	98	218
+	218	123
+	156	227
+	154	279
+	193	168
+	47	19
+	244	94
+	87	233
+	97	250
+	158	240
+	93	232
+	177	203
+	245	78
+	210	109
+	132	264
+	77	175
+	136	218
+	68	116
+	197	150
+	43	17
+	249	71
+	191	172
+	253	81
+	89	205
+	145	275
+	59	70
+	239	93
+	61	73
+	138	231
+	236	96
+	226	120
+	90	213
+	76	182
+	225	116
+	66	104
+	147	246
+	238	97
+	186	168
+	227	108
+	237	104
+	92	217
+	195	157
+	208	137
+	106	289
+	62	78
+	250	87
+	128	251
+	71	122
+	115	253
+	42	8
+	188	162
+	94	202
+	179	156
+	49	13
+	254	67
+	155	217
+	64	109
+	73	172
+	228	108
+	60	64
+	101	240
+	241	102
+	172	206
+	100	266
+	55	30
+	69	134
+	122	268
+	81	179
+	53	20
+	67	130
+	202	140
+	79	183
+	221	116
+	192	150
+	70	133
+	206	136
+	174	194
+	161	220
+	216	117
+	165	224
+	82	198
+	257	79
+	230	103
+	252	85
+	247	86
+	48	20
+	58	61
+	222	115
+	251	72
+	248	74
+	229	116
+	54	31
+	153	229
+	259	76
+	199	137
+	63	75
+	214	134
+	246	91
+	52	31
+	39	7
+	50	31
+	234	78
+	31	3
+	258	64
+	46	15
+	41	5
+	243	73
+	217	99
+	51	25
+	44	17
+	33	4
+	29	1
+	40	11
+	45	10
+	260	4
+	38	7
+	37	6
+	34	7
+	35	1
+	32	1
+	27	1
-	83	177
-	155	260
-	145	268
-	169	210
-	204	156
-	75	167
-	135	278
-	222	120
-	113	262
-	62	82
-	170	226
-	120	278
-	109	241
-	88	232
-	172	194
-	127	263
-	98	226
-	76	168
-	151	259
-	236	95
-	77	174
-	116	281
-	255	89
-	78	175
-	82	214
-	119	278
-	124	255
-	207	132
-	184	200
-	175	179
-	180	202
-	99	273
-	206	124
-	237	81
-	194	172
-	138	267
-	130	299
-	104	257
-	209	127
-	221	113
-	248	75
-	97	258
-	143	246
-	107	285
-	118	286
-	89	232
-	117	271
-	224	118
-	225	112
-	86	214
-	161	215
-	186	179
-	195	160
-	189	178
-	142	273
-	241	83
-	174	196
-	216	107
-	183	193
-	256	82
-	90	222
-	210	135
-	230	114
-	146	260
-	157	232
-	191	167
-	65	103
-	93	232
-	213	128
-	125	286
-	167	202
-	126	258
-	73	157
-	196	160
-	136	270
-	95	234
-	160	203
-	181	174
-	208	128
-	48	33
-	218	107
-	166	198
-	132	255
-	106	265
-	253	72
-	108	252
-	84	222
-	154	228
-	156	223
-	163	208
-	193	168
-	176	214
-	162	225
-	111	255
-	134	276
-	173	193
-	69	126
-	122	286
-	201	144
-	102	262
-	239	100
-	150	247
-	112	302
-	139	269
-	159	216
-	87	182
-	149	257
-	254	75
-	244	86
-	227	91
-	144	270
-	215	113
-	147	271
-	235	75
-	114	290
-	231	90
-	121	308
-	60	57
-	81	174
-	100	244
-	165	206
-	141	259
-	187	165
-	220	119
-	96	254
-	80	179
-	246	70
-	190	186
-	164	230
-	68	135
-	211	134
-	153	240
-	200	141
-	128	276
-	199	150
-	110	268
-	185	186
-	250	76
-	137	279
-	101	275
-	74	155
-	79	182
-	103	236
-	219	129
-	223	105
-	67	128
-	228	91
-	61	67
-	229	91
-	247	98
-	92	223
-	123	283
-	192	177
-	240	92
-	131	277
-	152	234
-	53	39
-	198	140
-	182	168
-	158	216
-	243	66
-	179	184
-	205	141
-	258	68
-	203	141
-	217	117
-	41	7
-	251	82
-	71	156
-	85	197
-	212	130
-	105	275
-	94	257
-	72	172
-	129	291
-	242	73
-	226	107
-	188	177
-	197	159
-	238	103
-	91	194
-	148	244
-	168	188
-	140	268
-	66	98
-	214	121
-	115	269
-	177	204
-	202	156
-	47	16
-	70	144
-	55	35
-	59	74
-	233	120
-	133	264
-	171	209
-	232	106
-	64	100
-	249	71
-	44	20
-	51	25
-	257	70
-	34	3
-	178	181
-	56	46
-	234	91
-	58	62
-	252	59
-	63	86
-	245	84
-	259	78
-	45	14
-	42	6
-	49	15
-	57	44
-	39	7
-	46	14
-	54	25
-	50	30
-	36	5
-	260	3
-	25	1
-	40	5
-	52	26
-	43	10
-	38	5
-	37	3
-	33	1
-	28	1
-	31	1
