pos	3pG>A
1	0.00318142987598315
2	0.00507965827753406
3	0.00443311102393095
4	0.00442041114115274
5	0.00472510487966438
6	0.00462249614791988
7	0.0048539405171653
8	0.00420817588457575
9	0.00470906187297817
10	0.00470936490850377
11	0.00441611465233512
12	0.0047077124611102
13	0.00448598130841121
14	0.00385005923168049
15	0.00363226452905812
16	0.00423674956573317
17	0.00433532035516278
18	0.00409248164711839
19	0.00430728055869193
20	0.00339252806165187
21	0.00339948157905919
22	0.00388390951771233
23	0.00398272753951285
24	0.00428441597784221
25	0.00399557935900706
