#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99638	0.00141	0.00000	0.00000	0.00000	0.00221
2	0.99576	0.00208	0.00000	0.00000	0.00000	0.00217
3	0.99607	0.00177	0.00000	0.00000	0.00000	0.00217
4	0.99620	0.00177	0.00000	0.00000	0.00000	0.00203
5	0.99646	0.00150	0.00000	0.00000	0.00000	0.00203
6	0.99615	0.00181	0.00004	0.00000	0.00000	0.00203
7	0.99699	0.00111	0.00000	0.00000	0.00004	0.00186
8	0.99638	0.00181	0.00000	0.00000	0.00000	0.00181
9	0.99668	0.00150	0.00004	0.00000	0.00000	0.00181
10	0.99655	0.00164	0.00004	0.00000	0.00000	0.00181
11	0.99638	0.00186	0.00009	0.00000	0.00000	0.00177
12	0.99646	0.00181	0.00013	0.00000	0.00000	0.00172
13	0.99682	0.00146	0.00004	0.00000	0.00000	0.00172
14	0.99682	0.00164	0.00004	0.00000	0.00000	0.00155
15	0.99708	0.00141	0.00009	0.00000	0.00000	0.00150
16	0.99686	0.00164	0.00000	0.00000	0.00000	0.00150
17	0.99695	0.00155	0.00000	0.00000	0.00000	0.00150
18	0.99686	0.00168	0.00004	0.00000	0.00000	0.00146
19	0.99748	0.00106	0.00000	0.00000	0.00000	0.00146
20	0.99695	0.00164	0.00000	0.00000	0.00000	0.00141
21	0.99682	0.00177	0.00000	0.00000	0.00000	0.00141
22	0.99713	0.00150	0.00000	0.00000	0.00000	0.00137
23	0.99695	0.00168	0.00004	0.00000	0.00000	0.00137
24	0.99713	0.00155	0.00009	0.00000	0.00000	0.00133
25	0.99722	0.00150	0.00000	0.00000	0.00000	0.00128
26	0.99713	0.00164	0.00009	0.00000	0.00000	0.00124
27	0.99739	0.00155	0.00004	0.00000	0.00000	0.00106
28	0.99713	0.00190	0.00004	0.00000	0.00000	0.00097
29	0.99752	0.00150	0.00000	0.00000	0.00000	0.00097
30	0.99730	0.00172	0.00000	0.00000	0.00000	0.00097
31	0.99726	0.00177	0.00000	0.00000	0.00000	0.00097
32	0.99726	0.00177	0.00000	0.00000	0.00000	0.00097
33	0.99783	0.00119	0.00009	0.00004	0.00000	0.00093
34	0.99726	0.00181	0.00000	0.00000	0.00000	0.00093
35	0.99739	0.00168	0.00004	0.00000	0.00000	0.00093
36	0.99730	0.00177	0.00004	0.00000	0.00000	0.00093
37	0.99699	0.00208	0.00004	0.00000	0.00000	0.00093
38	0.99770	0.00137	0.00000	0.00000	0.00000	0.00093
39	0.99726	0.00190	0.00000	0.00000	0.00000	0.00084
40	0.99743	0.00186	0.00000	0.00000	0.00000	0.00071
41	0.99739	0.00190	0.00000	0.00000	0.00000	0.00071
42	0.99761	0.00168	0.00000	0.00000	0.00000	0.00071
43	0.99752	0.00181	0.00004	0.00000	0.00000	0.00066
44	0.99770	0.00164	0.00000	0.00000	0.00000	0.00066
45	0.99836	0.00102	0.00000	0.00000	0.00000	0.00062
46	0.99761	0.00182	0.00004	0.00000	0.00000	0.00058
47	0.99774	0.00168	0.00004	0.00000	0.00000	0.00058
48	0.99748	0.00195	0.00000	0.00000	0.00000	0.00058
49	0.99805	0.00146	0.00000	0.00000	0.00000	0.00049
50	0.99703	0.00253	0.00004	0.00004	0.00000	0.00040
51	0.99765	0.00195	0.00000	0.00000	0.00000	0.00040
52	0.99805	0.00160	0.00004	0.00000	0.00000	0.00035
53	0.99814	0.00146	0.00000	0.00004	0.00000	0.00035
54	0.99792	0.00182	0.00000	0.00000	0.00000	0.00027
55	0.99747	0.00226	0.00004	0.00000	0.00000	0.00027
56	0.99827	0.00151	0.00004	0.00000	0.00000	0.00022
57	0.99765	0.00213	0.00000	0.00000	0.00000	0.00022
58	0.99729	0.00253	0.00000	0.00000	0.00000	0.00018
59	0.99805	0.00182	0.00000	0.00000	0.00000	0.00013
60	0.99760	0.00227	0.00004	0.00000	0.00000	0.00013
61	0.99782	0.00204	0.00000	0.00000	0.00000	0.00013
62	0.99782	0.00204	0.00000	0.00004	0.00000	0.00009
63	0.99724	0.00267	0.00000	0.00000	0.00000	0.00009
64	0.99769	0.00222	0.00004	0.00000	0.00000	0.00009
65	0.99844	0.00156	0.00004	0.00000	0.00000	0.00000
66	0.99786	0.00214	0.00000	0.00000	0.00000	0.00000
67	0.99782	0.00218	0.00000	0.00000	0.00000	0.00000
68	0.99791	0.00209	0.00004	0.00000	0.00000	0.00000
69	0.99782	0.00218	0.00000	0.00000	0.00000	0.00000
70	0.99755	0.00245	0.00004	0.00000	0.00000	0.00000
71	0.99759	0.00241	0.00000	0.00000	0.00000	0.00000
72	0.99751	0.00241	0.00000	0.00004	0.00004	0.00000
73	0.99742	0.00258	0.00000	0.00000	0.00000	0.00000
74	0.99795	0.00205	0.00000	0.00000	0.00000	0.00000
75	0.99755	0.00245	0.00000	0.00000	0.00000	0.00000
76	0.99777	0.00223	0.00004	0.00000	0.00000	0.00000
77	0.99763	0.00237	0.00000	0.00000	0.00000	0.00000
78	0.99759	0.00241	0.00004	0.00000	0.00000	0.00000
79	0.99768	0.00232	0.00000	0.00000	0.00000	0.00000
80	0.99683	0.00317	0.00000	0.00000	0.00000	0.00000
81	0.99763	0.00237	0.00004	0.00000	0.00000	0.00000
82	0.99759	0.00241	0.00000	0.00000	0.00000	0.00000
83	0.99826	0.00174	0.00004	0.00000	0.00000	0.00000
84	0.99767	0.00224	0.00004	0.00004	0.00000	0.00004
85	0.99781	0.00215	0.00000	0.00000	0.00000	0.00004
86	0.99789	0.00206	0.00000	0.00000	0.00000	0.00004
87	0.99749	0.00247	0.00000	0.00000	0.00000	0.00004
88	0.99713	0.00278	0.00000	0.00000	0.00000	0.00009
89	0.99785	0.00206	0.00000	0.00000	0.00000	0.00009
90	0.99753	0.00238	0.00000	0.00000	0.00000	0.00009
91	0.99677	0.00305	0.00009	0.00000	0.00000	0.00018
92	0.99740	0.00238	0.00000	0.00000	0.00000	0.00022
93	0.99650	0.00324	0.00000	0.00000	0.00000	0.00027
94	0.99739	0.00229	0.00009	0.00000	0.00000	0.00031
95	0.99712	0.00252	0.00000	0.00000	0.00000	0.00036
96	0.99712	0.00252	0.00000	0.00000	0.00000	0.00036
97	0.99703	0.00257	0.00000	0.00000	0.00000	0.00041
98	0.99689	0.00266	0.00000	0.00000	0.00000	0.00045
99	0.99676	0.00266	0.00014	0.00000	0.00000	0.00059
100	0.99684	0.00253	0.00000	0.00000	0.00000	0.00063
101	0.99684	0.00248	0.00000	0.00000	0.00000	0.00068
102	0.99693	0.00230	0.00000	0.00000	0.00005	0.00072
103	0.99697	0.00230	0.00000	0.00000	0.00000	0.00072
104	0.99724	0.00194	0.00000	0.00000	0.00000	0.00081
105	0.99679	0.00240	0.00000	0.00000	0.00000	0.00081
106	0.99597	0.00312	0.00000	0.00000	0.00000	0.00091
107	0.99579	0.00326	0.00000	0.00000	0.00000	0.00095
108	0.99564	0.00336	0.00000	0.00005	0.00000	0.00095
109	0.99650	0.00254	0.00000	0.00000	0.00000	0.00095
110	0.99591	0.00309	0.00000	0.00000	0.00000	0.00100
111	0.99641	0.00259	0.00000	0.00000	0.00000	0.00100
112	0.99599	0.00278	0.00000	0.00000	0.00000	0.00123
113	0.99540	0.00328	0.00000	0.00005	0.00005	0.00123
114	0.99494	0.00301	0.00000	0.00000	0.00082	0.00123
115	0.99530	0.00343	0.00005	0.00000	0.00000	0.00128
116	0.99451	0.00416	0.00000	0.00000	0.00000	0.00133
117	0.99542	0.00320	0.00000	0.00000	0.00000	0.00137
118	0.99446	0.00417	0.00014	0.00000	0.00000	0.00137
119	0.99532	0.00330	0.00000	0.00000	0.00000	0.00138
120	0.99486	0.00367	0.00000	0.00005	0.00000	0.00142
121	0.99366	0.00492	0.00000	0.00000	0.00000	0.00142
122	0.99586	0.00267	0.00000	0.00000	0.00000	0.00147
123	0.99470	0.00382	0.00005	0.00000	0.00000	0.00147
124	0.99507	0.00337	0.00014	0.00005	0.00000	0.00152
125	0.99492	0.00351	0.00005	0.00000	0.00000	0.00157
126	0.99533	0.00310	0.00005	0.00000	0.00000	0.00157
127	0.99606	0.00232	0.00000	0.00000	0.00000	0.00162
128	0.99457	0.00381	0.00014	0.00000	0.00000	0.00163
129	0.99549	0.00288	0.00000	0.00000	0.00000	0.00163
130	0.99473	0.00359	0.00000	0.00000	0.00000	0.00168
131	0.99538	0.00294	0.00000	0.00000	0.00000	0.00168
132	0.99504	0.00327	0.00000	0.00000	0.00000	0.00168
133	0.99395	0.00436	0.00000	0.00000	0.00000	0.00169
134	0.99474	0.00362	0.00000	0.00000	0.00000	0.00164
135	0.99483	0.00353	0.00000	0.00000	0.00000	0.00165
136	0.99453	0.00382	0.00000	0.00000	0.00000	0.00165
137	0.99452	0.00382	0.00005	0.00000	0.00000	0.00165
138	0.99470	0.00364	0.00000	0.00000	0.00000	0.00166
139	0.99502	0.00332	0.00000	0.00000	0.00000	0.00166
140	0.99491	0.00342	0.00000	0.00000	0.00000	0.00166
141	0.99471	0.00362	0.00005	0.00000	0.00000	0.00167
142	0.99469	0.00359	0.00000	0.00000	0.00000	0.00172
143	0.99386	0.00437	0.00000	0.00000	0.00000	0.00178
144	0.99351	0.00471	0.00005	0.00000	0.00000	0.00178
145	0.99406	0.00415	0.00000	0.00000	0.00000	0.00179
146	0.99409	0.00402	0.00000	0.00000	0.00000	0.00189
147	0.99388	0.00423	0.00000	0.00000	0.00000	0.00190
148	0.99331	0.00473	0.00000	0.00000	0.00005	0.00190
149	0.99272	0.00526	0.00000	0.00000	0.00000	0.00202
150	0.99624	0.00175	0.00000	0.00000	0.00000	0.00201
