#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4939999	4553932	92.19	8398	0.17	2942	0.06	31799	0.64	342928	6.94
Ecoli	4939999	4939998	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	4939999	4939999	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4939999	4939999	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	4939999	4890177	98.99	8	0.00	2	0.00	1354	0.03	48458	0.98
Bacteria_24k	4939999	4754590	96.25	632	0.01	483	0.01	18181	0.37	166113	3.36
Protists_1k	4939999	4469364	90.47	24743	0.50	49837	1.01	11465	0.23	384590	7.79
Viruses	4939999	4735395	95.86	323	0.01	86	0.00	17026	0.34	187169	3.79
Fungi_RefSeq_release	4939999	4583315	92.79	4686	0.09	981	0.02	33130	0.67	317887	6.43
Coral	4939999	4719915	95.55	857	0.02	169	0.00	29675	0.60	189383	3.83
Bird	4939999	4662624	94.39	3644	0.07	601	0.01	36210	0.73	236920	4.80
Plant	4939999	4665573	94.44	1304	0.03	322	0.01	26293	0.53	246507	4.99

%Hit_no_genomes: 89.68
