#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4635713	4263851	91.97	7740	0.17	2763	0.06	30102	0.65	331257	7.15
Ecoli	4635713	4635711	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	4635713	4635713	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4635713	4635710	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	4635713	4588073	98.97	8	0.00	0	0.00	1276	0.03	46356	1.00
Bacteria_24k	4635713	4456758	96.14	778	0.02	505	0.01	17628	0.38	160044	3.45
Protists_1k	4635713	4182329	90.22	23484	0.51	47386	1.02	11104	0.24	371410	8.01
Viruses	4635713	4436037	95.69	350	0.01	111	0.00	17645	0.38	181570	3.92
Fungi_RefSeq_release	4635713	4292550	92.59	4491	0.10	964	0.02	31836	0.69	305872	6.60
Coral	4635713	4425856	95.47	819	0.02	300	0.01	28308	0.61	180430	3.89
Bird	4635713	4371024	94.28	3483	0.08	525	0.01	36476	0.79	224205	4.84
Plant	4635713	4372804	94.32	1194	0.03	302	0.01	25301	0.55	236112	5.09

%Hit_no_genomes: 89.41
