#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1874274	1718370	91.69	3088	0.16	1166	0.06	12382	0.66	139268	7.43
Ecoli	1874274	1874272	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1874274	1874274	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1874274	1874273	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1874274	1852745	98.85	3	0.00	1	0.00	533	0.03	20992	1.12
Bacteria_24k	1874274	1798770	95.98	224	0.01	153	0.01	7196	0.38	67931	3.62
Protists_1k	1874274	1684690	89.88	10024	0.53	19407	1.04	4488	0.24	155665	8.31
Viruses	1874274	1789885	95.50	135	0.01	51	0.00	6900	0.37	77303	4.12
Fungi_RefSeq_release	1874274	1730373	92.32	1782	0.10	422	0.02	13259	0.71	128438	6.85
Coral	1874274	1785573	95.27	319	0.02	74	0.00	11705	0.62	76603	4.09
Bird	1874274	1762105	94.01	1412	0.08	236	0.01	15023	0.80	95498	5.10
Plant	1874274	1763223	94.08	550	0.03	122	0.01	10401	0.55	99978	5.33

%Hit_no_genomes: 89.08
