#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	67999666	62260632	91.56	113522	0.17	40800	0.06	443333	0.65	5141379	7.56
Ecoli	67999666	67999647	100.00	0	0.00	0	0.00	1	0.00	18	0.00
PhiX	67999666	67999666	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	67999666	67999633	100.00	0	0.00	0	0.00	1	0.00	32	0.00
Vectors	67999666	67172009	98.78	149	0.00	14	0.00	20261	0.03	807233	1.19
Bacteria_24k	67999666	65190181	95.87	6898	0.01	3931	0.01	268183	0.39	2530473	3.72
Protists_1k	67999666	61082449	89.82	343853	0.51	691848	1.02	159321	0.23	5722195	8.42
Viruses	67999666	64838077	95.34	4754	0.01	1446	0.00	255131	0.38	2900258	4.27
Fungi_RefSeq_release	67999666	62675555	92.17	64625	0.10	14270	0.02	470085	0.69	4775131	7.02
Coral	67999666	64680975	95.11	12284	0.02	3818	0.01	433796	0.64	2868793	4.22
Bird	67999666	63854569	93.91	50094	0.07	8138	0.01	526452	0.77	3560413	5.24
Plant	67999666	63814413	93.84	19007	0.03	4691	0.01	382520	0.56	3779035	5.56

%Hit_no_genomes: 89.03
