#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11887109	10966055	92.25	19871	0.17	7290	0.06	75166	0.63	818727	6.89
Ecoli	11887109	11887096	100.00	0	0.00	0	0.00	0	0.00	13	0.00
PhiX	11887109	11887109	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11887109	11887102	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	11887109	11778582	99.08	24	0.00	0	0.00	3112	0.03	105391	0.89
Bacteria_24k	11887109	11448153	96.30	1281	0.01	794	0.01	43662	0.37	393219	3.31
Protists_1k	11887109	10760066	90.51	60225	0.51	119969	1.01	27224	0.23	919625	7.74
Viruses	11887109	11397501	95.89	916	0.01	243	0.00	43364	0.36	445085	3.74
Fungi_RefSeq_release	11887109	11037315	92.84	11386	0.10	2356	0.02	80563	0.68	755489	6.36
Coral	11887109	11372342	95.67	2145	0.02	440	0.00	70780	0.60	441402	3.71
Bird	11887109	11236855	94.53	9110	0.08	1380	0.01	91480	0.77	548284	4.61
Plant	11887109	11238878	94.54	3148	0.03	732	0.01	63027	0.53	581324	4.89

%Hit_no_genomes: 89.73
