#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3037850	2795280	92.02	5244	0.17	1822	0.06	19791	0.65	215713	7.10
Ecoli	3037850	3037849	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3037850	3037850	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3037850	3037850	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3037850	3008777	99.04	0	0.00	2	0.00	814	0.03	28257	0.93
Bacteria_24k	3037850	2923287	96.22	319	0.01	197	0.01	11194	0.37	102853	3.39
Protists_1k	3037850	2739685	90.18	15854	0.52	32108	1.06	7277	0.24	242926	8.00
Viruses	3037850	2909475	95.78	226	0.01	46	0.00	12550	0.41	115553	3.80
Fungi_RefSeq_release	3037850	2814210	92.64	2885	0.09	674	0.02	21235	0.70	198846	6.55
Coral	3037850	2900035	95.46	545	0.02	594	0.02	18643	0.61	118033	3.89
Bird	3037850	2867257	94.39	1992	0.07	389	0.01	22914	0.75	145298	4.78
Plant	3037850	2867899	94.40	722	0.02	199	0.01	16585	0.55	152445	5.02

%Hit_no_genomes: 89.38
