#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7878347	7296837	92.62	12923	0.16	4650	0.06	48903	0.62	515034	6.54
Ecoli	7878347	7878342	100.00	0	0.00	0	0.00	0	0.00	5	0.00
PhiX	7878347	7878347	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7878347	7878339	100.00	0	0.00	0	0.00	1	0.00	7	0.00
Vectors	7878347	7813085	99.17	21	0.00	3	0.00	1984	0.03	63254	0.80
Bacteria_24k	7878347	7603180	96.51	919	0.01	580	0.01	28304	0.36	245364	3.11
Protists_1k	7878347	7161611	90.91	39524	0.50	78625	1.00	17643	0.22	580944	7.37
Viruses	7878347	7573609	96.13	575	0.01	174	0.00	28031	0.36	275958	3.50
Fungi_RefSeq_release	7878347	7341678	93.19	7439	0.09	1670	0.02	52042	0.66	475518	6.04
Coral	7878347	7553998	95.88	1374	0.02	311	0.00	44930	0.57	277734	3.53
Bird	7878347	7467915	94.80	5772	0.07	912	0.01	57774	0.73	345974	4.39
Plant	7878347	7472006	94.84	2010	0.03	494	0.01	40426	0.51	363411	4.61

%Hit_no_genomes: 90.12
