#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3763334	3444945	91.54	6691	0.18	2264	0.06	24996	0.66	284438	7.56
Ecoli	3763334	3763327	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	3763334	3763334	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3763334	3763334	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3763334	3724424	98.96	12	0.00	1	0.00	1058	0.03	37839	1.01
Bacteria_24k	3763334	3611262	95.96	446	0.01	228	0.01	14604	0.39	136794	3.63
Protists_1k	3763334	3372060	89.61	20377	0.54	41940	1.11	9132	0.24	319825	8.50
Viruses	3763334	3590702	95.41	315	0.01	96	0.00	17963	0.48	154258	4.10
Fungi_RefSeq_release	3763334	3470420	92.22	3645	0.10	774	0.02	27648	0.73	260847	6.93
Coral	3763334	3582254	95.19	636	0.02	1137	0.03	23891	0.63	155416	4.13
Bird	3763334	3540244	94.07	2840	0.08	446	0.01	30821	0.82	188983	5.02
Plant	3763334	3539849	94.06	1015	0.03	244	0.01	21591	0.57	200635	5.33

%Hit_no_genomes: 88.77
