Sample	Unique Reads	Duplicate Reads
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.fp2_repr.R1	5544382.0	39705.0
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.fp2_repr.R2	5546571.0	37516.0
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.fp2_repr.R1	1793735.0	8039.0
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.fp2_repr.R2	1793817.0	7957.0
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.fp2_repr.R1	780619.0	4177.0
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.fp2_repr.R2	781204.0	3592.0
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.fp2_repr.R1	414548.0	1436.0
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.fp2_repr.R2	414644.0	1340.0
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.fp2_repr.R1	3540509.0	17063.0
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.fp2_repr.R2	3540551.0	17021.0
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.fp2_repr.R1	12114600.0	90431.0
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.fp2_repr.R2	12114376.0	90655.0
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.fp2_repr.R1	5463367.0	31379.0
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.fp2_repr.R2	5467591.0	27155.0
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.fp2_repr.R1	5008600.0	34151.0
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.fp2_repr.R2	5009246.0	33505.0
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.fp2_repr.R1	11225339.0	125793.0
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.fp2_repr.R2	11226655.0	124477.0
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.fp2_repr.R1	6419480.0	53358.0
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.fp2_repr.R2	6422463.0	50375.0
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.fp2_repr.R1	10459886.0	126214.0
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.fp2_repr.R2	10466426.0	119674.0
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.fp2_repr.R1	2004681.0	11169.0
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.fp2_repr.R2	2004426.0	11424.0
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.fp2_repr.R1	75241.0	311.0
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.fp2_repr.R2	75326.0	226.0
Sgr-AJol_025-Ex11C-lwgs-1-1.clmp.fp2_repr.R1	2686992.0	11977.0
Sgr-AJol_025-Ex11C-lwgs-1-1.clmp.fp2_repr.R2	2687122.0	11847.0
Sgr-AJol_026-Ex12C-lwgs-1-1.clmp.fp2_repr.R1	6154099.0	36882.0
Sgr-AJol_026-Ex12C-lwgs-1-1.clmp.fp2_repr.R2	6156643.0	34338.0
Sgr-AJol_027-Ex13C-lwgs-1-1.clmp.fp2_repr.R1	11703130.0	155819.0
Sgr-AJol_027-Ex13C-lwgs-1-1.clmp.fp2_repr.R2	11708533.0	150416.0
Sgr-AJol_028-Ex14C-lwgs-1-1.clmp.fp2_repr.R1	14188447.0	131492.0
Sgr-AJol_028-Ex14C-lwgs-1-1.clmp.fp2_repr.R2	14199845.0	120094.0
Sgr-AJol_029-Ex15C-lwgs-1-1.clmp.fp2_repr.R1	10103400.0	142457.0
Sgr-AJol_029-Ex15C-lwgs-1-1.clmp.fp2_repr.R2	10116082.0	129775.0
Sgr-AJol_030-Ex16C-lwgs-1-1.clmp.fp2_repr.R1	2720698.0	23129.0
Sgr-AJol_030-Ex16C-lwgs-1-1.clmp.fp2_repr.R2	2721988.0	21839.0
Sgr-AJol_031-Ex17C-lwgs-1-1.clmp.fp2_repr.R1	7779956.0	96650.0
Sgr-AJol_031-Ex17C-lwgs-1-1.clmp.fp2_repr.R2	7784564.0	92042.0
Sgr-AJol_032-Ex18C-lwgs-1-1.clmp.fp2_repr.R1	3141248.0	23427.0
Sgr-AJol_032-Ex18C-lwgs-1-1.clmp.fp2_repr.R2	3141720.0	22955.0
Sgr-AJol_034-Ex110C-lwgs-1-1.clmp.fp2_repr.R1	4451014.0	33736.0
Sgr-AJol_034-Ex110C-lwgs-1-1.clmp.fp2_repr.R2	4453018.0	31732.0
Sgr-AJol_035-Ex111C-lwgs-1-1.clmp.fp2_repr.R1	1653676.0	15549.0
Sgr-AJol_035-Ex111C-lwgs-1-1.clmp.fp2_repr.R2	1655184.0	14041.0
Sgr-AJol_037-Ex11D-lwgs-1-1.clmp.fp2_repr.R1	288790.0	990.0
Sgr-AJol_037-Ex11D-lwgs-1-1.clmp.fp2_repr.R2	288882.0	898.0
Sgr-AJol_038-Ex12D-lwgs-1-1.clmp.fp2_repr.R1	18464447.0	323143.0
Sgr-AJol_038-Ex12D-lwgs-1-1.clmp.fp2_repr.R2	18479484.0	308106.0
Sgr-AJol_039-Ex13D-lwgs-1-1.clmp.fp2_repr.R1	24235402.0	276179.0
Sgr-AJol_039-Ex13D-lwgs-1-1.clmp.fp2_repr.R2	24252341.0	259240.0
Sgr-AJol_041-Ex15D-lwgs-1-1.clmp.fp2_repr.R1	6560802.0	51159.0
Sgr-AJol_041-Ex15D-lwgs-1-1.clmp.fp2_repr.R2	6561791.0	50170.0
Sgr-AJol_042-Ex16D-lwgs-1-1.clmp.fp2_repr.R1	5224124.0	59132.0
Sgr-AJol_042-Ex16D-lwgs-1-1.clmp.fp2_repr.R2	5229142.0	54114.0
Sgr-AJol_043-Ex17D-lwgs-1-1.clmp.fp2_repr.R1	7235174.0	95731.0
Sgr-AJol_043-Ex17D-lwgs-1-1.clmp.fp2_repr.R2	7237785.0	93120.0
Sgr-AJol_044-Ex18D-lwgs-1-1.clmp.fp2_repr.R1	3119805.0	28685.0
Sgr-AJol_044-Ex18D-lwgs-1-1.clmp.fp2_repr.R2	3121537.0	26953.0
Sgr-AJol_045-Ex19D-lwgs-1-1.clmp.fp2_repr.R1	1757179.0	13528.0
Sgr-AJol_045-Ex19D-lwgs-1-1.clmp.fp2_repr.R2	1757758.0	12949.0
Sgr-AJol_046-Ex110D-lwgs-1-1.clmp.fp2_repr.R1	6179038.0	104413.0
Sgr-AJol_046-Ex110D-lwgs-1-1.clmp.fp2_repr.R2	6186480.0	96971.0
Sgr-AJol_047-Ex111D-lwgs-1-1.clmp.fp2_repr.R1	2637150.0	32632.0
Sgr-AJol_047-Ex111D-lwgs-1-1.clmp.fp2_repr.R2	2640825.0	28957.0
Sgr-AJol_048-Ex112D-lwgs-1-1.clmp.fp2_repr.R1	3008673.0	23903.0
Sgr-AJol_048-Ex112D-lwgs-1-1.clmp.fp2_repr.R2	3009939.0	22637.0
Sgr-AJol_049-Ex11E-lwgs-1-1.clmp.fp2_repr.R1	1919448.0	8507.0
Sgr-AJol_049-Ex11E-lwgs-1-1.clmp.fp2_repr.R2	1920215.0	7740.0
Sgr-AJol_050-Ex12E-lwgs-1-1.clmp.fp2_repr.R1	9897321.0	168925.0
Sgr-AJol_050-Ex12E-lwgs-1-1.clmp.fp2_repr.R2	9907224.0	159022.0
Sgr-AJol_051-Ex13E-lwgs-1-1.clmp.fp2_repr.R1	6471419.0	31952.0
Sgr-AJol_051-Ex13E-lwgs-1-1.clmp.fp2_repr.R2	6472789.0	30582.0
Sgr-AJol_052-Ex14E-lwgs-1-1.clmp.fp2_repr.R1	4129159.0	18398.0
Sgr-AJol_052-Ex14E-lwgs-1-1.clmp.fp2_repr.R2	4128995.0	18562.0
Sgr-AJol_053-Ex15E-lwgs-1-1.clmp.fp2_repr.R1	2698225.0	22673.0
Sgr-AJol_053-Ex15E-lwgs-1-1.clmp.fp2_repr.R2	2699505.0	21393.0
Sgr-AJol_054-Ex16E-lwgs-1-1.clmp.fp2_repr.R1	4666376.0	52132.0
Sgr-AJol_054-Ex16E-lwgs-1-1.clmp.fp2_repr.R2	4671015.0	47493.0
Sgr-AJol_055-Ex17E-lwgs-1-1.clmp.fp2_repr.R1	9525363.0	77338.0
Sgr-AJol_055-Ex17E-lwgs-1-1.clmp.fp2_repr.R2	9528210.0	74491.0
Sgr-AJol_056-Ex18E-lwgs-1-1.clmp.fp2_repr.R1	6823854.0	70681.0
Sgr-AJol_056-Ex18E-lwgs-1-1.clmp.fp2_repr.R2	6827764.0	66771.0
Sgr-AJol_057-Ex19E-lwgs-1-1.clmp.fp2_repr.R1	6792434.0	45218.0
Sgr-AJol_057-Ex19E-lwgs-1-1.clmp.fp2_repr.R2	6794255.0	43397.0
Sgr-AJol_058-Ex110E-lwgs-1-1.clmp.fp2_repr.R1	1828864.0	14260.0
Sgr-AJol_058-Ex110E-lwgs-1-1.clmp.fp2_repr.R2	1830010.0	13114.0
Sgr-AJol_059-Ex111E-lwgs-1-1.clmp.fp2_repr.R1	4507176.0	67572.0
Sgr-AJol_059-Ex111E-lwgs-1-1.clmp.fp2_repr.R2	4511671.0	63077.0
Sgr-AJol_060-Ex112E-lwgs-1-1.clmp.fp2_repr.R1	2334576.0	28843.0
Sgr-AJol_060-Ex112E-lwgs-1-1.clmp.fp2_repr.R2	2338910.0	24509.0
Sgr-AJol_061-Ex11F-lwgs-1-1.clmp.fp2_repr.R1	3134198.0	15196.0
Sgr-AJol_061-Ex11F-lwgs-1-1.clmp.fp2_repr.R2	3134412.0	14982.0
Sgr-AJol_062-Ex12F-lwgs-1-1.clmp.fp2_repr.R1	12651102.0	93875.0
Sgr-AJol_062-Ex12F-lwgs-1-1.clmp.fp2_repr.R2	12653536.0	91441.0
Sgr-AJol_063-Ex13F-lwgs-1-1.clmp.fp2_repr.R1	6381489.0	34685.0
Sgr-AJol_063-Ex13F-lwgs-1-1.clmp.fp2_repr.R2	6382711.0	33463.0
Sgr-AJol_064-Ex14F-lwgs-1-1.clmp.fp2_repr.R1	5256634.0	33636.0
Sgr-AJol_064-Ex14F-lwgs-1-1.clmp.fp2_repr.R2	5257727.0	32543.0
Sgr-AJol_066-Ex16F-lwgs-1-1.clmp.fp2_repr.R1	9535063.0	66130.0
Sgr-AJol_066-Ex16F-lwgs-1-1.clmp.fp2_repr.R2	9540868.0	60325.0
Sgr-AJol_067-Ex17F-lwgs-1-1.clmp.fp2_repr.R1	3424781.0	35981.0
Sgr-AJol_067-Ex17F-lwgs-1-1.clmp.fp2_repr.R2	3427344.0	33418.0
Sgr-AJol_068-Ex18F-lwgs-1-1.clmp.fp2_repr.R1	3313107.0	28555.0
Sgr-AJol_068-Ex18F-lwgs-1-1.clmp.fp2_repr.R2	3314765.0	26897.0
Sgr-AJol_069-Ex19F-lwgs-1-1.clmp.fp2_repr.R1	3632486.0	99710.0
Sgr-AJol_069-Ex19F-lwgs-1-1.clmp.fp2_repr.R2	3639849.0	92347.0
Sgr-AJol_071-Ex111F-lwgs-1-1.clmp.fp2_repr.R1	1656225.0	14433.0
Sgr-AJol_071-Ex111F-lwgs-1-1.clmp.fp2_repr.R2	1657373.0	13285.0
Sgr-AJol_072-Ex112F-lwgs-1-1.clmp.fp2_repr.R1	4842214.0	44685.0
Sgr-AJol_072-Ex112F-lwgs-1-1.clmp.fp2_repr.R2	4844323.0	42576.0
Sgr-AJol_073-Ex11G-lwgs-1-1.clmp.fp2_repr.R1	97922.0	622.0
Sgr-AJol_073-Ex11G-lwgs-1-1.clmp.fp2_repr.R2	98079.0	465.0
Sgr-AJol_074-Ex12G-lwgs-1-1.clmp.fp2_repr.R1	4028094.0	20386.0
Sgr-AJol_074-Ex12G-lwgs-1-1.clmp.fp2_repr.R2	4028907.0	19573.0
Sgr-AJol_075-Ex13G-lwgs-1-1.clmp.fp2_repr.R1	4229968.0	24259.0
Sgr-AJol_075-Ex13G-lwgs-1-1.clmp.fp2_repr.R2	4232484.0	21743.0
Sgr-AJol_076-Ex14G-lwgs-1-1.clmp.fp2_repr.R1	3904802.0	57855.0
Sgr-AJol_076-Ex14G-lwgs-1-1.clmp.fp2_repr.R2	3910913.0	51744.0
Sgr-AJol_077-Ex15G-lwgs-1-1.clmp.fp2_repr.R1	4127957.0	39597.0
Sgr-AJol_077-Ex15G-lwgs-1-1.clmp.fp2_repr.R2	4132001.0	35553.0
Sgr-AJol_078-Ex16G-lwgs-1-1.clmp.fp2_repr.R1	3660047.0	43171.0
Sgr-AJol_078-Ex16G-lwgs-1-1.clmp.fp2_repr.R2	3664112.0	39106.0
Sgr-AJol_079-Ex17G-lwgs-1-1.clmp.fp2_repr.R1	2141312.0	21493.0
Sgr-AJol_079-Ex17G-lwgs-1-1.clmp.fp2_repr.R2	2141531.0	21274.0
Sgr-AJol_080-Ex18G-lwgs-1-1.clmp.fp2_repr.R1	914865.0	8164.0
Sgr-AJol_080-Ex18G-lwgs-1-1.clmp.fp2_repr.R2	915821.0	7208.0
Sgr-AJol_081-Ex19G-lwgs-1-1.clmp.fp2_repr.R1	60412.0	309.0
Sgr-AJol_081-Ex19G-lwgs-1-1.clmp.fp2_repr.R2	60445.0	276.0
Sgr-AJol_082-Ex110G-lwgs-1-1.clmp.fp2_repr.R1	2023171.0	12320.0
Sgr-AJol_082-Ex110G-lwgs-1-1.clmp.fp2_repr.R2	2023418.0	12073.0
Sgr-AJol_083-Ex111G-lwgs-1-1.clmp.fp2_repr.R1	2466656.0	19515.0
Sgr-AJol_083-Ex111G-lwgs-1-1.clmp.fp2_repr.R2	2468413.0	17758.0
Sgr-AJol_084-Ex112G-lwgs-1-1.clmp.fp2_repr.R1	6309692.0	62370.0
