pos	5pC>T
1	0.0280712821321558
2	0.0325501432664756
3	0.0174435230197312
4	0.017641293694871
5	0.015619915392125
6	0.0195070669314332
7	0.0207692307692308
8	0.0185966050383825
9	0.019062832800852
10	0.016794069955988
11	0.0148038490007402
12	0.0123327759197324
13	0.0154710183320971
14	0.0168212206167781
15	0.0169238956891964
16	0.0166435506241331
17	0.0167110164981373
18	0.0133177072235244
19	0.0132020344118602
20	0.013617205230736
21	0.0128824476650564
22	0.012830354205505
23	0.0140966318734531
24	0.0140461672473868
25	0.0131094257854821
