#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17254486	16688172	96.72	29012	0.17	7299	0.04	44424	0.26	485579	2.81
Ecoli	17254486	17254376	100.00	0	0.00	0	0.00	46	0.00	64	0.00
PhiX	17254486	17254486	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17254486	17254372	100.00	0	0.00	0	0.00	4	0.00	110	0.00
Vectors	17254486	17094980	99.08	37	0.00	5	0.00	4050	0.02	155414	0.90
Bacteria_24k	17254486	16863746	97.74	10385	0.06	29831	0.17	27780	0.16	322744	1.87
Protists_1k	17254486	16512390	95.70	50369	0.29	90132	0.52	26845	0.16	574750	3.33
Viruses	17254486	16920156	98.07	531	0.00	187	0.00	24066	0.14	309546	1.79
Fungi_RefSeq_release	17254486	16708736	96.84	12621	0.07	3397	0.02	50712	0.29	479020	2.78
Coral	17254486	16899570	97.95	1846	0.01	558	0.00	36732	0.21	315780	1.83
Bird	17254486	16817121	97.47	9464	0.05	1496	0.01	54335	0.31	372070	2.16
Plant	17254486	16874421	97.80	1935	0.01	378	0.00	33129	0.19	344623	2.00

%Hit_no_genomes: 94.93
