#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6854945	6614055	96.50	7710	0.11	1699	0.02	18714	0.27	212767	3.10
Ecoli	6854945	6854935	100.00	0	0.00	0	0.00	3	0.00	7	0.00
PhiX	6854945	6854945	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6854945	6854941	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	6854945	6772740	98.80	22	0.00	1	0.00	1744	0.03	80438	1.17
Bacteria_24k	6854945	6695436	97.67	1334	0.02	3232	0.05	11103	0.16	143840	2.10
Protists_1k	6854945	6544451	95.47	19986	0.29	35014	0.51	8888	0.13	246606	3.60
Viruses	6854945	6701841	97.77	309	0.00	108	0.00	10425	0.15	142262	2.08
Fungi_RefSeq_release	6854945	6618071	96.55	4986	0.07	1486	0.02	20113	0.29	210289	3.07
Coral	6854945	6698236	97.72	785	0.01	278	0.00	14411	0.21	141235	2.06
Bird	6854945	6661847	97.19	4446	0.06	817	0.01	23405	0.34	164430	2.40
Plant	6854945	6684916	97.52	818	0.01	193	0.00	14125	0.21	154893	2.26

%Hit_no_genomes: 94.89
