pos	5pC>T
1	0.00866688411537207
2	0.00810185185185185
3	0.00780125377292779
4	0.0089022119271472
5	0.00745101646582651
6	0.00797712915571541
7	0.00778443113772455
8	0.00740123970765103
9	0.00603508771929825
10	0.00634687025709424
11	0.00711594809543742
12	0.00685593337321125
13	0.00748384697624692
14	0.00737922816023467
15	0.00775733927907841
16	0.0070725280820968
17	0.00666054203031695
18	0.00678325873286881
19	0.00714152352501867
20	0.00631324853774023
21	0.00769302499067512
22	0.00670417252695734
23	0.00688679245283019
24	0.00687221396731055
25	0.00616764788337539
