pos	3pG>A
1	0.0290704225352113
2	0.0284770295783512
3	0.0155836927786281
4	0.0167014613778706
5	0.0177791170709658
6	0.0169768201110023
7	0.0219694608912434
8	0.0145996387718242
9	0.0159321024419297
10	0.0185307743216413
11	0.0169192290716493
12	0.0135277318502931
13	0.015840118430792
14	0.0137399969802204
15	0.0170480035890534
16	0.0148445956394
17	0.0142114914425428
18	0.0125548328543337
19	0.0129573170731707
20	0.0151887081926971
21	0.0115606936416185
22	0.0138088012139605
23	0.0128029263831733
24	0.0146718146718147
25	0.0147081354374138
