#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6557167	6039025	92.09	10850	0.17	3930	0.06	42362	0.65	461000	7.03
Ecoli	6557167	6557165	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	6557167	6557167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6557167	6557167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	6557167	6493700	99.03	12	0.00	0	0.00	1688	0.03	61767	0.94
Bacteria_24k	6557167	6308596	96.21	1115	0.02	748	0.01	24268	0.37	222440	3.39
Protists_1k	6557167	5921446	90.30	34109	0.52	68082	1.04	15436	0.24	518094	7.90
Viruses	6557167	6281990	95.80	466	0.01	119	0.00	24885	0.38	249707	3.81
Fungi_RefSeq_release	6557167	6080069	92.72	6289	0.10	1355	0.02	45291	0.69	424163	6.47
Coral	6557167	6262630	95.51	1177	0.02	650	0.01	39634	0.60	253076	3.86
Bird	6557167	6188060	94.37	4905	0.07	730	0.01	50317	0.77	313155	4.78
Plant	6557167	6192273	94.43	1739	0.03	422	0.01	35307	0.54	327426	4.99

%Hit_no_genomes: 89.50
