#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6100743	5648252	92.57	10191	0.17	3560	0.06	38207	0.63	400533	6.57
Ecoli	6100743	6100738	100.00	0	0.00	0	0.00	0	0.00	5	0.00
PhiX	6100743	6100743	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6100743	6100739	100.00	0	0.00	0	0.00	1	0.00	3	0.00
Vectors	6100743	6041297	99.02	18	0.00	1	0.00	1644	0.03	57783	0.95
Bacteria_24k	6100743	5884704	96.47	857	0.01	609	0.01	21505	0.35	193068	3.16
Protists_1k	6100743	5545688	90.91	30674	0.50	59393	0.97	14231	0.23	450757	7.39
Viruses	6100743	5862605	96.09	365	0.01	92	0.00	20534	0.34	217147	3.56
Fungi_RefSeq_release	6100743	5681550	93.14	5687	0.09	1258	0.02	39821	0.65	372427	6.10
Coral	6100743	5840854	95.74	1048	0.02	318	0.01	35543	0.58	222980	3.65
Bird	6100743	5774632	94.66	4375	0.07	781	0.01	42389	0.69	278566	4.57
Plant	6100743	5779081	94.72	1553	0.03	393	0.01	30926	0.51	288790	4.73

%Hit_no_genomes: 90.11
