#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6129241	5650799	92.20	10597	0.17	3817	0.06	38657	0.63	425371	6.94
Ecoli	6129241	6129240	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	6129241	6129241	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6129241	6129231	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	6129241	6068353	99.00	13	0.00	0	0.00	1597	0.03	59278	0.97
Bacteria_24k	6129241	5900306	96.26	664	0.01	434	0.01	23001	0.38	204836	3.34
Protists_1k	6129241	5545545	90.48	31211	0.51	61416	1.00	14192	0.23	476877	7.78
Viruses	6129241	5874313	95.84	457	0.01	124	0.00	22496	0.37	231851	3.78
Fungi_RefSeq_release	6129241	5688086	92.81	5808	0.09	1317	0.02	41715	0.68	392315	6.40
Coral	6129241	5858601	95.58	1109	0.02	217	0.00	36597	0.60	232717	3.80
Bird	6129241	5786867	94.41	4718	0.08	677	0.01	46967	0.77	290012	4.73
Plant	6129241	5791429	94.48	1580	0.03	411	0.01	32581	0.53	303240	4.95

%Hit_no_genomes: 89.67
