#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2690165	2479811	92.18	4364	0.16	1544	0.06	17153	0.64	187293	6.96
Ecoli	2690165	2690164	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	2690165	2690165	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2690165	2690165	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2690165	2664390	99.04	9	0.00	0	0.00	708	0.03	25058	0.93
Bacteria_24k	2690165	2590343	96.29	325	0.01	225	0.01	9567	0.36	89705	3.33
Protists_1k	2690165	2431519	90.38	13681	0.51	27946	1.04	6084	0.23	210935	7.84
Viruses	2690165	2579732	95.89	168	0.01	49	0.00	9592	0.36	100624	3.74
Fungi_RefSeq_release	2690165	2495381	92.76	2497	0.09	563	0.02	18306	0.68	173418	6.45
Coral	2690165	2570655	95.55	446	0.02	187	0.01	16304	0.61	102573	3.81
Bird	2690165	2540017	94.42	1874	0.07	320	0.01	19914	0.74	128040	4.76
Plant	2690165	2541152	94.45	735	0.03	147	0.01	14494	0.54	133637	4.97

%Hit_no_genomes: 89.62
