#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3043179	2805518	92.19	5041	0.17	1814	0.06	19595	0.64	211211	6.94
Ecoli	3043179	3043179	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3043179	3043179	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3043179	3043179	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3043179	3014117	99.04	4	0.00	1	0.00	788	0.03	28269	0.93
Bacteria_24k	3043179	2929248	96.25	364	0.01	196	0.01	11109	0.37	102262	3.36
Protists_1k	3043179	2750721	90.39	15695	0.52	31785	1.04	7015	0.23	237963	7.82
Viruses	3043179	2916638	95.84	227	0.01	64	0.00	11638	0.38	114612	3.77
Fungi_RefSeq_release	3043179	2823660	92.79	2841	0.09	589	0.02	20705	0.68	195384	6.42
Coral	3043179	2908012	95.56	530	0.02	426	0.01	18041	0.59	116170	3.82
Bird	3043179	2874629	94.46	2363	0.08	341	0.01	22515	0.74	143331	4.71
Plant	3043179	2875615	94.49	787	0.03	174	0.01	16152	0.53	150451	4.94

%Hit_no_genomes: 89.59
