pos	5pC>T
1	0.0239681857265692
2	0.0308433734939759
3	0.0138366469639979
4	0.0142128842885833
5	0.0147752279157498
6	0.0173767752715121
7	0.0188356164383562
8	0.0148514851485149
9	0.0166464891041162
10	0.0158333333333333
11	0.0130428338520824
12	0.0138847858197932
13	0.0157256252808147
14	0.0144883330791521
15	0.0136314902741614
16	0.0170562223626027
17	0.0124298923753221
18	0.0146672842365293
19	0.0152765047357165
20	0.014123006833713
21	0.0172703652758673
22	0.0136882129277567
23	0.014703629958646
24	0.0171152948498522
25	0.0121202581457579
