pos	3pG>A
1	0.0261237938338433
2	0.0275539800193361
3	0.0150196518809658
4	0.0137049584231598
5	0.0139579656666132
6	0.0189497350248916
7	0.0179455445544554
8	0.0148491879350348
9	0.0159206969059778
10	0.0163238654913484
11	0.0122156054359444
12	0.0149835181300569
13	0.0156802459646426
14	0.0143985137018114
15	0.0125251275707438
16	0.0162576207597311
17	0.0137931034482759
18	0.0130809479839951
19	0.0126582278481013
20	0.0144993894993895
21	0.0185554362827787
22	0.0143363650377678
23	0.0145929339477727
24	0.0153512172429834
25	0.0125476493011436
