Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.r1	Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34484.0	0.0	33-150	39.0	96.28813362718942	116.16532304837025	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.r2	Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34484.0	0.0	33-150	39.0	96.92321076441249	116.34650852569308	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.r1	Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	501549.0	0.0	33-150	39.0	85.16081090807678	120.06729551848373	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.r2	Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	501549.0	0.0	33-150	38.0	86.72445742357637	120.23950202273357	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.r1	Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5446071.0	0.0	33-150	38.0	73.39624898734631	139.6708858551422	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.r2	Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5446071.0	0.0	33-150	38.0	76.86686841182822	139.9651669983737	pass	pass	warn	pass	pass	fail	pass	warn	pass	pass	pass
Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.r1	Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49362.0	0.0	33-150	39.0	94.29318098942507	118.576597382602	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.r2	Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49362.0	0.0	33-150	39.0	95.25140796564159	118.76074713342247	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r1	Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	410514.0	0.0	33-150	41.0	89.8096069169469	115.49020496255913	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r2	Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	410514.0	0.0	33-150	41.0	91.12766252175348	115.66121496465406	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
